Project,Prospect,SiteID,SiteType,DepthFrom,DepthTo,MagSus,Units
SAR,EPS,DD10EPS003,UN,905.0,907.0,1.72,
SAR,EPS,DD10EPS003,UN,907.0,909.0,0.52,
SAR,EPS,DD10EPS003,UN,909.0,911.0,0.53,
SAR,EPS,DD10EPS003,UN,911.0,913.0,0.58,
SAR,EPS,DD10EPS003,UN,913.0,914.1,0.1,
SAR,EPS,DD10EPS003,UN,914.1,916.0,0.23,
SAR,EPS,DD10EPS003,UN,916.0,918.2,0.49,
SAR,EPS,DD10EPS003,UN,918.2,920.0,0.73,
SAR,EPS,DD10EPS003,UN,920.0,922.0,0.78,
SAR,EPS,DD10EPS003,UN,922.0,924.0,0.96,
SAR,EPS,DD10EPS003,UN,924.0,926.0,0.24,
SAR,EPS,DD10EPS003,UN,926.0,928.0,0.34,
SAR,EPS,DD10EPS003,UN,928.0,930.0,0.72,
SAR,EPS,DD10EPS003,UN,930.0,932.0,0.4,
SAR,EPS,DD10EPS003,UN,932.0,934.0,0.41,
SAR,EPS,DD10EPS003,UN,934.0,936.0,0.96,
SAR,EPS,DD10EPS003,UN,936.0,937.3,0.85,
SAR,EPS,DD10EPS003,UN,937.3,939.0,0.77,
SAR,EPS,DD10EPS003,UN,939.0,941.0,1.13,
SAR,EPS,DD10EPS003,UN,941.0,943.0,0.57,
SAR,EPS,DD10EPS003,UN,943.0,945.0,0.35,
SAR,EPS,DD10EPS003,UN,945.0,947.0,0.3,
SAR,EPS,DD10EPS003,UN,947.0,949.0,0.69,
SAR,EPS,DD10EPS003,UN,949.0,951.0,1.46,
SAR,EPS,DD10EPS003,UN,951.0,953.0,1.12,
SAR,EPS,DD10EPS003,UN,953.0,955.0,1.0,
SAR,EPS,DD10EPS003,UN,955.0,956.2,0.78,
SAR,EPS,DD10EPS003,UN,956.2,957.9,0.79,
SAR,EPS,DD10EPS003,UN,957.9,960.0,0.03,
SAR,EPS,DD10EPS003,UN,960.0,962.0,0.65,
SAR,EPS,DD10EPS003,UN,962.0,964.0,1.1,
SAR,EPS,DD10EPS003,UN,964.0,966.0,0.74,
SAR,EPS,DD10EPS003,UN,966.0,968.0,1.61,
SAR,EPS,DD10EPS003,UN,968.0,970.0,1.42,
SAR,EPS,DD10EPS003,UN,970.0,972.0,0.75,
SAR,EPS,DD10EPS003,UN,972.0,974.0,0.85,
SAR,EPS,DD10EPS003,UN,974.0,976.0,0.81,
SAR,EPS,DD10EPS003,UN,976.0,978.0,0.86,
SAR,EPS,DD10EPS003,UN,978.0,980.0,0.57,
SAR,EPS,DD10EPS003,UN,980.0,982.0,1.04,
SAR,EPS,DD10EPS003,UN,982.0,984.0,0.66,
SAR,EPS,DD10EPS003,UN,984.0,986.0,0.53,
SAR,EPS,DD10EPS003,UN,986.0,988.0,0.61,
SAR,EPS,DD10EPS003,UN,988.0,990.0,0.61,
SAR,EPS,DD10EPS003,UN,990.0,992.0,0.44,
SAR,EPS,DD10EPS003,UN,992.0,994.0,0.56,
SAR,EPS,DD10EPS003,UN,994.0,996.0,0.9,
SAR,EPS,DD10EPS003,UN,996.0,998.0,1.27,
SAR,EPS,DD10EPS003,UN,998.0,999.3,0.85,
SAR,EPS,DD10EPS003,UN,999.3,1001.0,0.65,
SAR,EPS,DD10EPS003,UN,1001.0,1003.0,0.87,
SAR,EPS,DD10EPS003,UN,1003.0,1005.0,0.53,
SAR,EPS,DD10EPS003,UN,1005.0,1007.0,0.51,
SAR,EPS,DD10EPS003,UN,1007.0,1009.0,1.08,
SAR,EPS,DD10EPS003,UN,1009.0,1011.0,0.35,
SAR,EPS,DD10EPS003,UN,1011.0,1013.0,0.68,
SAR,EPS,DD10EPS003,UN,1013.0,1015.0,1.29,
SAR,EPS,DD10EPS003,UN,1015.0,1017.0,0.16,
SAR,EPS,DD10EPS003,UN,1017.0,1018.7,1.69,
SAR,EPS,DD10EPS003,UN,1018.7,1021.0,2.84,
SAR,EPS,DD10EPS003,UN,1021.0,1023.0,3.16,
SAR,EPS,DD10EPS003,UN,1023.0,1025.0,2.17,
SAR,EPS,DD10EPS003,UN,1025.0,1027.0,1.82,
SAR,EPS,DD10EPS003,UN,1027.0,1029.0,1.71,
SAR,EPS,DD10EPS003,UN,1029.0,1031.0,1.16,
SAR,EPS,DD10EPS003,UN,1031.0,1033.0,0.16,
SAR,EPS,DD10EPS003,UN,1033.0,1035.0,0.02,
SAR,EPS,DD10EPS003,UN,1035.0,1037.0,1.62,
SAR,EPS,DD10EPS003,UN,1037.0,1039.0,1.71,
SAR,EPS,DD10EPS003,UN,1039.0,1041.0,0.12,
SAR,EPS,DD10EPS003,UN,1041.0,1043.0,0.17,
SAR,EPS,DD10EPS003,UN,1043.0,1043.9,1.5,
SAR,EPS,DD10EPS003,UN,1043.9,1046.4,1.68,
SAR,EPS,DD10EPS003,UN,1046.4,1049.0,2.7,
SAR,EPS,DD10EPS003,UN,1049.0,1051.0,4.6,
SAR,EPS,DD10EPS003,UN,1051.0,1053.0,3.7,
SAR,EPS,DD10EPS003,UN,1053.0,1055.0,2.12,
SAR,EPS,DD10EPS003,UN,1055.0,1057.0,1.3,
SAR,EPS,DD10EPS003,UN,1057.0,1059.0,1.22,
SAR,EPS,DD10EPS003,UN,1059.0,1059.9,1.16,
SAR,EPS,DD10EPS003,UN,1059.9,1062.0,0.62,
SAR,EPS,DD10EPS003,UN,1062.0,1064.0,0.12,
SAR,EPS,DD10EPS003,UN,1064.0,1066.0,0.13,
SAR,EPS,DD10EPS003,UN,1066.0,1068.0,0.12,
SAR,EPS,DD10EPS003,UN,1068.0,1070.0,0.87,
SAR,EPS,DD10EPS003,UN,1070.0,1072.0,0.66,
SAR,EPS,DD10EPS003,UN,1072.0,1074.0,3.26,
SAR,EPS,DD10EPS003,UN,1074.0,1076.0,0.87,
SAR,EPS,DD10EPS003,UN,1076.0,1078.0,2.89,
SAR,EPS,DD10EPS003,UN,1078.0,1080.0,0.91,
SAR,EPS,DD10EPS003,UN,1080.0,1082.0,0.43,
SAR,EPS,DD10EPS003,UN,1082.0,1084.0,1.8,
SAR,EPS,DD10EPS003,UN,1084.0,1086.0,2.43,
SAR,EPS,DD10EPS003,UN,1086.0,1088.0,2.38,
SAR,EPS,DD10EPS003,UN,1088.0,1090.0,2.0,
SAR,EPS,DD10EPS003,UN,1090.0,1092.0,1.31,
SAR,EPS,DD10EPS003,UN,1092.0,1094.0,2.3,
SAR,EPS,DD10EPS003,UN,1094.0,1095.0,2.12,
SAR,EPS,DD10EPS003,UN,1095.0,1096.9,2.72,
SAR,EPS,DD10EPS003,UN,1096.9,1099.0,1.04,
SAR,EPS,DD10EPS003,UN,1099.0,1100.2,1.74,
SAR,EPS,DD10EPS003,UN,1100.2,1102.0,1.11,
SAR,EPS,DD10EPS003,UN,1102.0,1104.0,1.08,
SAR,EPS,DD10EPS003,UN,1104.0,1106.0,1.16,
SAR,EPS,DD10EPS003,UN,1106.0,1108.0,0.52,
SAR,EPS,DD10EPS003,UN,1108.0,1110.0,0.55,
SAR,EPS,DD10EPS003,UN,1110.0,1112.0,1.8,
SAR,EPS,DD10EPS003,UN,1112.0,1114.0,1.67,
SAR,EPS,DD10EPS003,UN,1114.0,1116.0,0.7,
SAR,EPS,DD10EPS003,UN,1116.0,1118.0,0.44,
SAR,EPS,DD10EPS003,UN,1118.0,1120.0,1.7,
SAR,EPS,DD10EPS003,UN,1120.0,1122.0,1.28,
SAR,EPS,DD10EPS003,UN,1122.0,1124.0,0.4,
SAR,EPS,DD10EPS003,UN,1124.0,1126.0,1.61,
SAR,EPS,DD10EPS003,UN,1126.0,1127.0,0.81,
SAR,EPS,DD10EPS003,UN,1127.0,1128.9,0.83,
SAR,EPS,DD10EPS003,UN,1128.9,1130.8,0.47,
SAR,EPS,DD10EPS003,UN,1130.8,1131.9,0.56,
SAR,EPS,DD10EPS003,UN,1131.9,1134.0,0.49,
SAR,EPS,DD10EPS003,UN,1134.0,1135.3,0.39,
SAR,EPS,DD10EPS003,UN,1135.3,1137.0,0.45,
SAR,EPS,DD10EPS003,UN,1137.0,1139.0,0.6,
SAR,EPS,DD10EPS003,UN,1139.0,1141.0,0.47,
SAR,EPS,DD10EPS003,UN,1141.0,1143.0,0.51,
SAR,EPS,DD10EPS003,UN,1143.0,1145.0,0.52,
SAR,EPS,DD10EPS003,UN,1145.0,1147.0,0.9,
SAR,EPS,DD10EPS003,UN,1147.0,1148.7,0.56,
SAR,EPS,DD10EPS003,UN,1148.7,1151.0,0.44,
SAR,EPS,DD10EPS003,UN,1151.0,1153.0,0.58,
SAR,EPS,DD10EPS003,UN,1153.0,1155.0,0.91,
SAR,EPS,DD10EPS003,UN,1155.0,1157.0,0.81,
SAR,EPS,DD10EPS003,UN,1157.0,1159.0,0.48,
SAR,EPS,DD10EPS003,UN,1159.0,1161.0,0.61,
SAR,EPS,DD10EPS003,UN,1161.0,1163.0,0.32,
SAR,EPS,DD10EPS003,UN,1163.0,1165.0,1.12,
SAR,EPS,DD10EPS003,UN,1165.0,1166.0,0.53,
SAR,EPS,DD10EPS003,UN,1166.0,1168.0,0.83,
SAR,EPS,DD10EPS003,UN,1168.0,1170.0,1.45,
SAR,EPS,DD10EPS003,UN,1170.0,1172.0,2.31,
SAR,EPS,DD10EPS003,UN,1172.0,1174.0,0.16,
SAR,EPS,DD10EPS003,UN,1174.0,1175.6,0.26,
SAR,EPS,DD10EPS003,UN,1175.6,1178.0,0.81,
SAR,EPS,DD10EPS003,UN,1178.0,1180.0,2.61,
SAR,EPS,DD10EPS003,UN,1180.0,1182.0,1.18,
SAR,EPS,DD10EPS003,UN,1182.0,1184.0,0.81,
SAR,EPS,DD10EPS003,UN,1184.0,1186.0,1.9,
SAR,EPS,DD10EPS003,UN,1186.0,1187.0,2.91,
SAR,EPS,DD10EPS003,UN,1187.0,1189.0,3.55,
SAR,EPS,DD10EPS003,UN,1189.0,1190.6,5.01,
SAR,EPS,DD10EPS003,UN,1190.6,1193.0,1.99,
SAR,EPS,DD10EPS003,UN,1193.0,1195.0,0.18,
SAR,EPS,DD10EPS003,UN,1195.0,1197.0,2.19,
SAR,EPS,DD10EPS003,UN,1197.0,1198.3,4.8,
SAR,EPS,DD10EPS003,UN,1198.3,1200.0,3.6,
SAR,EPS,DD10EPS003,UN,1200.0,1202.0,11.3,
SAR,EPS,DD10EPS003,UN,1202.0,1204.0,4.1,
SAR,EPS,DD10EPS003,UN,1204.0,1206.0,2.48,
SAR,EPS,DD10EPS004,UN,116.2,118.0,36.1,
SAR,EPS,DD10EPS004,UN,118.0,120.0,57.3,
SAR,EPS,DD10EPS004,UN,120.0,122.0,145.0,
SAR,EPS,DD10EPS004,UN,122.0,124.0,185.0,
SAR,EPS,DD10EPS004,UN,124.0,125.2,86.4,
SAR,EPS,DD10EPS004,UN,125.2,127.0,11.0,
SAR,EPS,DD10EPS004,UN,127.0,129.0,7.12,
SAR,EPS,DD10EPS004,UN,129.0,130.1,11.4,
SAR,EPS,DD10EPS004,UN,130.1,132.0,11.3,
SAR,EPS,DD10EPS004,UN,132.0,134.0,20.2,
SAR,EPS,DD10EPS004,UN,134.0,136.0,56.0,
SAR,EPS,DD10EPS004,UN,136.0,138.0,7.1,
SAR,EPS,DD10EPS004,UN,138.0,140.0,63.8,
SAR,EPS,DD10EPS004,UN,140.0,142.0,53.2,
SAR,EPS,DD10EPS004,UN,142.0,144.0,359.0,
SAR,EPS,DD10EPS004,UN,144.0,146.0,79.0,
SAR,EPS,DD10EPS004,UN,146.0,148.0,345.0,
SAR,EPS,DD10EPS004,UN,148.0,149.2,649.0,
SAR,EPS,DD10EPS004,UN,149.2,151.0,616.0,
SAR,EPS,DD10EPS004,UN,151.0,153.0,252.0,
SAR,EPS,DD10EPS004,UN,153.0,155.0,84.4,
SAR,EPS,DD10EPS004,UN,155.0,157.0,162.0,
SAR,EPS,DD10EPS004,UN,157.0,159.0,71.0,
SAR,EPS,DD10EPS004,UN,159.0,161.0,163.0,
SAR,EPS,DD10EPS004,UN,161.0,163.0,43.9,
SAR,EPS,DD10EPS004,UN,163.0,165.0,58.7,
SAR,EPS,DD10EPS004,UN,165.0,167.0,61.6,
SAR,EPS,DD10EPS004,UN,167.0,169.0,11.8,
SAR,EPS,DD10EPS004,UN,169.0,171.0,96.3,
SAR,EPS,DD10EPS004,UN,171.0,173.0,92.2,
SAR,EPS,DD10EPS004,UN,173.0,175.0,13.1,
SAR,EPS,DD10EPS004,UN,175.0,177.0,19.8,
SAR,EPS,DD10EPS004,UN,177.0,179.0,24.9,
SAR,EPS,DD10EPS004,UN,179.0,181.0,58.7,
SAR,EPS,DD10EPS004,UN,181.0,182.3,120.0,
SAR,EPS,DD10EPS004,UN,182.3,184.0,6.58,
SAR,EPS,DD10EPS004,UN,184.0,186.0,340.0,
SAR,EPS,DD10EPS004,UN,186.0,188.0,4.37,
SAR,EPS,DD10EPS004,UN,188.0,190.0,10.9,
SAR,EPS,DD10EPS004,UN,190.0,192.0,28.4,
SAR,EPS,DD10EPS004,UN,192.0,194.0,210.0,
SAR,EPS,DD10EPS004,UN,194.0,196.0,28.5,
SAR,EPS,DD10EPS004,UN,196.0,197.2,40.6,
SAR,EPS,DD10EPS004,UN,197.2,199.0,157.0,
SAR,EPS,DD10EPS004,UN,199.0,201.0,290.0,
SAR,EPS,DD10EPS004,UN,201.0,203.0,41.0,
SAR,EPS,DD10EPS004,UN,203.0,205.0,53.3,
SAR,EPS,DD10EPS004,UN,205.0,207.0,446.0,
SAR,EPS,DD10EPS004,UN,207.0,209.0,645.0,
SAR,EPS,DD10EPS004,UN,209.0,211.0,568.0,
SAR,EPS,DD10EPS004,UN,211.0,212.0,255.0,
SAR,EPS,DD10EPS004,UN,212.0,213.9,74.0,
SAR,EPS,DD10EPS004,UN,213.9,216.0,34.3,
SAR,EPS,DD10EPS004,UN,216.0,218.0,77.2,
SAR,EPS,DD10EPS004,UN,218.0,219.2,8.31,
SAR,EPS,DD10EPS004,UN,219.2,221.0,280.0,
SAR,EPS,DD10EPS004,UN,221.0,223.0,30.1,
SAR,EPS,DD10EPS004,UN,223.0,225.0,252.0,
SAR,EPS,DD10EPS004,UN,225.0,227.0,120.0,
SAR,EPS,DD10EPS004,UN,227.0,228.0,198.0,
SAR,EPS,DD10EPS004,UN,228.0,230.0,77.2,
SAR,EPS,DD10EPS004,UN,230.0,232.0,53.7,
SAR,EPS,DD10EPS004,UN,232.0,234.0,239.0,
SAR,EPS,DD10EPS004,UN,234.0,236.0,125.0,
SAR,EPS,DD10EPS004,UN,236.0,238.0,101.0,
SAR,EPS,DD10EPS004,UN,238.0,239.4,5.61,
SAR,EPS,DD10EPS004,UN,239.4,242.0,13.3,
SAR,EPS,DD10EPS004,UN,242.0,244.0,4.38,
SAR,EPS,DD10EPS004,UN,244.0,246.0,29.8,
SAR,EPS,DD10EPS004,UN,246.0,248.0,39.5,
SAR,EPS,DD10EPS004,UN,248.0,250.0,233.0,
SAR,EPS,DD10EPS004,UN,250.0,252.0,2.55,
SAR,EPS,DD10EPS004,UN,252.0,254.0,546.0,
SAR,EPS,DD10EPS004,UN,254.0,255.0,22.3,
SAR,EPS,DD10EPS004,UN,255.0,256.7,132.0,
SAR,EPS,DD10EPS004,UN,256.7,258.0,97.0,
SAR,EPS,DD10EPS004,UN,258.0,260.0,35.7,
SAR,EPS,DD10EPS004,UN,260.0,262.0,132.0,
SAR,EPS,DD10EPS004,UN,262.0,264.0,69.7,
SAR,EPS,DD10EPS004,UN,264.0,264.9,36.4,
SAR,EPS,DD10EPS004,UN,264.9,267.0,148.0,
SAR,EPS,DD10EPS004,UN,267.0,269.0,180.0,
SAR,EPS,DD10EPS004,UN,269.0,271.0,64.7,
SAR,EPS,DD10EPS004,UN,271.0,273.0,271.0,
SAR,EPS,DD10EPS004,UN,273.0,275.0,505.0,
SAR,EPS,DD10EPS004,UN,275.0,277.0,134.0,
SAR,EPS,DD10EPS004,UN,277.0,279.0,0.15,
SAR,EPS,DD10EPS004,UN,279.0,281.0,9.51,
SAR,EPS,DD10EPS004,UN,281.0,283.0,0.64,
SAR,EPS,DD10EPS004,UN,283.0,285.0,0.64,
SAR,EPS,DD10EPS004,UN,285.0,287.0,0.23,
SAR,EPS,DD10EPS004,UN,287.0,289.0,0.53,
SAR,EPS,DD10EPS004,UN,289.0,291.0,0.2,
SAR,EPS,DD10EPS004,UN,291.0,293.0,0.49,
SAR,EPS,DD10EPS004,UN,293.0,295.0,0.61,
SAR,EPS,DD10EPS004,UN,295.0,297.0,1.37,
SAR,EPS,DD10EPS004,UN,297.0,298.1,0.2,
SAR,EPS,DD10EPS004,UN,298.1,300.0,135.0,
SAR,EPS,DD10EPS004,UN,300.0,301.9,65.3,
SAR,EPS,DD10EPS004,UN,301.9,303.0,1.07,
SAR,EPS,DD10EPS004,UN,303.0,305.7,31.8,
SAR,EPS,DD10EPS004,UN,305.7,307.3,109.0,
SAR,EPS,DD10EPS004,UN,307.3,309.0,0.24,
SAR,EPS,DD10EPS004,UN,309.0,311.0,0.19,
SAR,EPS,DD10EPS004,UN,311.0,312.0,0.26,
SAR,EPS,DD10EPS004,UN,312.0,313.9,0.2,
SAR,EPS,DD10EPS004,UN,313.9,316.0,0.24,
SAR,EPS,DD10EPS004,UN,316.0,317.0,0.24,
SAR,EPS,DD10EPS004,UN,317.0,319.0,0.17,
SAR,EPS,DD10EPS004,UN,319.0,321.0,0.32,
SAR,EPS,DD10EPS004,UN,321.0,323.0,0.28,
SAR,EPS,DD10EPS004,UN,323.0,325.0,0.44,
SAR,EPS,DD10EPS004,UN,325.0,327.0,30.1,
SAR,EPS,DD10EPS004,UN,327.0,329.0,5.67,
SAR,EPS,DD10EPS004,UN,329.0,331.0,140.0,
SAR,EPS,DD10EPS004,UN,331.0,333.0,241.0,
SAR,EPS,DD10EPS004,UN,333.0,335.0,6.97,
SAR,EPS,DD10EPS004,UN,335.0,337.1,0.28,
SAR,EPS,DD10EPS004,UN,337.1,339.0,0.24,
SAR,EPS,DD10EPS004,UN,339.0,341.0,0.22,
SAR,EPS,DD10EPS004,UN,341.0,343.0,0.11,
SAR,EPS,DD10EPS004,UN,343.0,345.0,2.42,
SAR,EPS,DD10EPS004,UN,345.0,347.0,505.0,
SAR,EPS,DD10EPS004,UN,347.0,348.8,284.0,
SAR,EPS,DD10EPS004,UN,348.8,350.0,543.0,
SAR,EPS,DD10EPS004,UN,350.0,352.0,171.0,
SAR,EPS,DD10EPS004,UN,352.0,354.0,197.0,
SAR,EPS,DD10EPS004,UN,354.0,355.2,305.0,
SAR,EPS,DD10EPS004,UN,355.2,356.1,395.0,
SAR,EPS,DD10EPS004,UN,356.1,358.0,203.0,
SAR,EPS,DD10EPS004,UN,358.0,360.0,74.4,
SAR,EPS,DD10EPS004,UN,360.0,362.0,636.0,
SAR,EPS,DD10EPS004,UN,362.0,364.0,192.0,
SAR,EPS,DD10EPS004,UN,364.0,366.0,370.0,
SAR,EPS,DD10EPS004,UN,366.0,368.0,122.0,
SAR,EPS,DD10EPS004,UN,368.0,370.0,997.0,
SAR,EPS,DD10EPS004,UN,370.0,371.1,394.0,
SAR,EPS,DD10EPS004,UN,371.1,373.0,580.0,
SAR,EPS,DD10EPS004,UN,373.0,374.0,529.0,
SAR,EPS,DD10EPS004,UN,374.0,376.0,507.0,
SAR,EPS,DD10EPS004,UN,376.0,378.0,207.0,
SAR,EPS,DD10EPS004,UN,378.0,380.0,159.0,
SAR,EPS,DD10EPS004,UN,380.0,382.0,85.8,
SAR,EPS,DD10EPS004,UN,382.0,384.0,283.0,
SAR,EPS,DD10EPS004,UN,384.0,386.0,145.0,
SAR,EPS,DD10EPS004,UN,386.0,388.0,86.4,
SAR,EPS,DD10EPS004,UN,388.0,389.7,319.0,
SAR,EPS,DD10EPS004,UN,389.7,391.0,109.78,
SAR,EPS,DD10EPS004,UN,391.0,393.0,228.0,
SAR,EPS,DD10EPS004,UN,393.0,395.0,238.0,
SAR,EPS,DD10EPS004,UN,395.0,397.0,64.8,
SAR,EPS,DD10EPS004,UN,397.0,399.0,124.0,
SAR,EPS,DD10EPS004,UN,399.0,401.0,76.7,
SAR,EPS,DD10EPS004,UN,401.0,403.0,210.0,
SAR,EPS,DD10EPS004,UN,403.0,405.0,197.0,
SAR,EPS,DD10EPS004,UN,405.0,407.0,188.0,
SAR,EPS,DD10EPS004,UN,407.0,409.0,105.0,
SAR,EPS,DD10EPS004,UN,409.0,411.0,251.0,
SAR,EPS,DD10EPS004,UN,411.0,413.0,20.3,
SAR,EPS,DD10EPS004,UN,413.0,415.0,12.8,
SAR,EPS,DD10EPS004,UN,415.0,417.0,14.5,
SAR,EPS,DD10EPS004,UN,417.0,419.0,26.1,
SAR,EPS,DD10EPS004,UN,419.0,420.8,46.1,
SAR,EPS,DD10EPS004,UN,420.8,423.0,18.1,
SAR,EPS,DD10EPS004,UN,423.0,425.0,26.4,
SAR,EPS,DD10EPS004,UN,425.0,426.2,69.6,
SAR,EPS,DD10EPS004,UN,426.2,428.0,58.6,
SAR,EPS,DD10EPS004,UN,428.0,430.0,58.9,
SAR,EPS,DD10EPS004,UN,430.0,432.0,6.18,
SAR,EPS,DD10EPS004,UN,432.0,434.0,2.73,
SAR,EPS,DD10EPS004,UN,434.0,436.0,0.36,
SAR,EPS,DD10EPS004,UN,436.0,438.0,3.24,
SAR,EPS,DD10EPS004,UN,438.0,440.0,1.04,
SAR,EPS,DD10EPS004,UN,440.0,442.0,0.41,
SAR,EPS,DD10EPS004,UN,442.0,443.3,0.19,
SAR,EPS,DD10EPS004,UN,443.3,445.0,0.22,
SAR,EPS,DD10EPS004,UN,445.0,447.0,0.32,
SAR,EPS,DD10EPS004,UN,447.0,448.0,0.27,
SAR,EPS,DD10EPS004,UN,448.0,449.7,0.45,
SAR,EPS,DD10EPS004,UN,449.7,451.0,0.45,
SAR,EPS,DD10EPS004,UN,451.0,452.7,0.06,
SAR,EPS,DD10EPS004,UN,452.7,454.0,0.19,
SAR,EPS,DD10EPS004,UN,454.0,456.0,0.31,
SAR,EPS,DD10EPS004,UN,456.0,458.0,0.47,
SAR,EPS,DD10EPS004,UN,458.0,459.8,0.31,
SAR,EPS,DD10EPS004,UN,459.8,461.0,0.41,
SAR,EPS,DD10EPS004,UN,461.0,463.0,0.31,
SAR,EPS,DD10EPS004,UN,463.0,465.0,3.13,
SAR,EPS,DD10EPS004,UN,465.0,467.0,366.0,
SAR,EPS,DD10EPS004,UN,467.0,469.0,2.75,
SAR,EPS,DD10EPS004,UN,469.0,470.3,0.51,
SAR,EPS,DD10EPS004,UN,470.3,472.0,0.13,
SAR,EPS,DD10EPS004,UN,472.0,474.0,0.17,
SAR,EPS,DD10EPS004,UN,474.0,476.0,0.15,
SAR,EPS,DD10EPS004,UN,476.0,478.0,0.81,
SAR,EPS,DD10EPS004,UN,478.0,480.0,0.26,
SAR,EPS,DD10EPS004,UN,480.0,482.0,0.28,
SAR,EPS,DD10EPS004,UN,482.0,484.0,0.48,
SAR,EPS,DD10EPS004,UN,484.0,486.0,0.19,
SAR,EPS,DD10EPS004,UN,486.0,488.0,0.61,
SAR,EPS,DD10EPS004,UN,488.0,490.0,0.17,
SAR,EPS,DD10EPS004,UN,490.0,492.0,0.7,
SAR,EPS,DD10EPS004,UN,492.0,494.0,92.5,
SAR,EPS,DD10EPS004,UN,494.0,496.0,20.1,
SAR,EPS,DD10EPS004,UN,496.0,498.0,1.63,
SAR,EPS,DD10EPS004,UN,498.0,499.9,10.1,
SAR,EPS,DD10EPS004,UN,499.9,501.0,3.44,
SAR,EPS,DD10EPS004,UN,501.0,502.0,7.38,
SAR,EPS,DD10EPS004,UN,502.0,504.0,0.66,
SAR,EPS,DD10EPS004,UN,504.0,506.0,0.93,
SAR,EPS,DD10EPS004,UN,506.0,508.0,0.24,
SAR,EPS,DD10EPS004,UN,508.0,510.0,0.28,
SAR,EPS,DD10EPS004,UN,510.0,512.0,0.15,
SAR,EPS,DD10EPS004,UN,512.0,514.0,0.19,
SAR,EPS,DD10EPS004,UN,514.0,516.0,0.3,
SAR,EPS,DD10EPS004,UN,516.0,518.0,0.2,
SAR,EPS,DD10EPS004,UN,518.0,520.0,0.31,
SAR,EPS,DD10EPS004,UN,520.0,522.0,0.31,
SAR,EPS,DD10EPS004,UN,522.0,524.0,0.18,
SAR,EPS,DD10EPS004,UN,524.0,526.0,0.58,
SAR,EPS,DD10EPS004,UN,526.0,528.0,0.14,
SAR,EPS,DD10EPS004,UN,528.0,530.0,0.15,
SAR,EPS,DD10EPS004,UN,530.0,532.0,0.23,
SAR,EPS,DD10EPS004,UN,532.0,534.0,0.13,
SAR,EPS,DD10EPS004,UN,534.0,536.0,0.14,
SAR,EPS,DD10EPS004,UN,536.0,538.0,0.15,
SAR,EPS,DD10EPS004,UN,538.0,540.0,0.14,
SAR,EPS,DD10EPS004,UN,540.0,542.0,0.19,
SAR,EPS,DD10EPS004,UN,542.0,544.0,0.24,
SAR,EPS,DD10EPS004,UN,544.0,546.0,1.42,
SAR,EPS,DD10EPS004,UN,546.0,548.0,0.17,
SAR,EPS,DD10EPS004,UN,548.0,550.0,0.18,
SAR,EPS,DD10EPS004,UN,550.0,552.0,0.24,
SAR,EPS,DD10EPS004,UN,552.0,554.0,0.28,
SAR,EPS,DD10EPS004,UN,554.0,556.0,0.15,
SAR,EPS,DD10EPS004,UN,556.0,558.0,2.35,
SAR,EPS,DD10EPS004,UN,558.0,560.0,0.61,
SAR,EPS,DD10EPS004,UN,560.0,562.0,0.23,
SAR,EPS,DD10EPS004,UN,562.0,564.0,0.2,
SAR,EPS,DD10EPS004,UN,564.0,566.0,4.0,
SAR,EPS,DD10EPS004,UN,566.0,568.0,0.72,
SAR,EPS,DD10EPS004,UN,568.0,570.0,0.05,
SAR,EPS,DD10EPS004,UN,570.0,572.0,0.75,
SAR,EPS,DD10EPS004,UN,572.0,574.0,0.4,
SAR,EPS,DD10EPS004,UN,574.0,576.0,0.1,
SAR,EPS,DD10EPS004,UN,576.0,578.0,0.18,
SAR,EPS,DD10EPS004,UN,578.0,580.0,0.24,
SAR,EPS,DD10EPS004,UN,580.0,582.0,0.34,
SAR,EPS,DD10EPS004,UN,582.0,584.0,0.2,
SAR,EPS,DD10EPS004,UN,584.0,586.0,0.79,
SAR,EPS,DD10EPS004,UN,586.0,588.0,0.11,
SAR,EPS,DD10EPS004,UN,588.0,590.0,1.0,
SAR,EPS,DD10EPS004,UN,590.0,592.0,0.82,
SAR,EPS,DD10EPS004,UN,592.0,594.0,0.32,
SAR,EPS,DD10EPS004,UN,594.0,596.0,0.09,
SAR,EPS,DD10EPS004,UN,596.0,598.0,2.92,
SAR,EPS,DD10EPS004,UN,598.0,600.0,0.15,
SAR,EPS,DD10EPS004,UN,600.0,602.0,0.17,
SAR,EPS,DD10EPS004,UN,602.0,604.0,2.5,
SAR,EPS,DD10EPS004,UN,604.0,606.0,0.62,
SAR,EPS,DD10EPS004,UN,606.0,608.0,0.49,
SAR,EPS,DD10EPS004,UN,608.0,610.0,1.84,
SAR,EPS,DD10EPS004,UN,610.0,612.5,4.02,
SAR,EPS,DD10EPS004,UN,612.5,613.1,5.69,
SAR,EPS,DD10EPS004,UN,613.1,615.0,0.47,
SAR,EPS,DD10EPS004,UN,615.0,616.5,0.05,
SAR,EPS,DD10EPS004,UN,616.5,617.6,13.7,
SAR,EPS,DD10EPS004,UN,617.6,620.0,0.23,
SAR,EPS,DD10EPS004,UN,620.0,622.0,0.24,
SAR,EPS,DD10EPS004,UN,622.0,624.0,0.26,
SAR,EPS,DD10EPS004,UN,624.0,626.0,0.41,
SAR,EPS,DD10EPS004,UN,626.0,628.0,0.09,
