HOLE,PROJECT,SDEPTH,GRID,AzimOrig,DIP,North_Adjust,AzimMGA,Z_UNITS,Temp_C,MAGNETICFIELD,Comments
DD10TRI008,SAR,770.0,MGA94_53_Z,200.5,-58.1,0,200.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TRI008,SAR,800.0,MGA94_53_Z,196.1,-57.6,0,196.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TRI008,SAR,130.0,MGA94_53_Z,180.4,-60.9,0,180.4,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10TRI008,SAR,260.0,MGA94_53_Z,181.3,-59.3,0,181.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TRI008,SAR,380.0,MGA94_53_Z,186.0,-58.2,0,186.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TRI008,SAR,157.0,MGA94_53_Z,179.7,-60.8,0,179.7,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TRI008,SAR,320.0,MGA94_53_Z,183.9,-58.7,0,183.9,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TRI008,SAR,352.0,MGA94_53_Z,184.4,-58.7,0,184.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TRI008,SAR,530.0,MGA94_53_Z,190.3,-57.9,0,190.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TRI008,SAR,589.0,MGA94_53_Z,190.3,-61.8,0,190.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TRI008,SAR,620.0,MGA94_53_Z,192.5,-57.3,0,192.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TRI008,SAR,830.0,MGA94_53_Z,196.4,-57.5,0,196.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TRI008,SAR,440.0,MGA94_53_Z,187.1,-57.7,0,187.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TRI008,SAR,470.0,MGA94_53_Z,188.4,-57.7,0,188.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TRI008,SAR,500.0,MGA94_53_Z,188.4,-57.9,0,188.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TRI008,SAR,560.0,MGA94_53_Z,190.0,-57.6,0,190.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,40.0,MGA94_53_Z,230.77,-59.91,0,230.77,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,50.0,MGA94_53_Z,231.14,-59.85,0,231.14,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,70.0,MGA94_53_Z,230.85,-59.88,0,230.85,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,170.0,MGA94_53_Z,232.69,-61.34,0,232.69,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,180.0,MGA94_53_Z,231.8,-60.87,0,231.8,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,280.0,MGA94_53_Z,232.01,-60.3,0,232.01,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,290.0,MGA94_53_Z,232.42,-60.25,0,232.42,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,300.0,MGA94_53_Z,232.59,-60.26,0,232.59,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,410.0,MGA94_53_Z,235.67,-60.79,0,235.67,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,430.0,MGA94_53_Z,236.68,-60.86,0,236.68,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,440.0,MGA94_53_Z,236.87,-60.95,0,236.87,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10NEP013,SAR,571.0,MGA94_53_Z,203.9,-61.6,0,203.9,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10NEP013,SAR,660.0,MGA94_53_Z,199.1,-61.6,0,199.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10NEP013,SAR,868.0,MGA94_53_Z,203.1,-62.0,0,203.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10NEP013,SAR,0.0,MGA94_53_Z,200.0,-60.0,0,200.0,METRES,,,Initial Azi Mag Magnetic Minerals = NONE Magnetic Dip = 
DD10NEP013,SAR,480.2,MGA94_53_Z,193.0,-61.3,0,193.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10NEP013,SAR,600.7,MGA94_53_Z,204.0,-61.8,0,204.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10NEP013,SAR,691.0,MGA94_53_Z,197.7,-61.8,0,197.7,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10NEP013,SAR,754.0,MGA94_53_Z,201.5,-62.0,0,201.5,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10NEP013,SAR,901.0,MGA94_53_Z,203.9,-62.4,0,203.9,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10NEP013,SAR,930.0,MGA94_53_Z,203.5,-62.3,0,203.5,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10NEP013,SAR,241.0,MGA94_53_Z,199.1,-61.3,0,199.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10NEP013,SAR,271.0,MGA94_53_Z,199.6,-61.2,0,199.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10NEP013,SAR,541.0,MGA94_53_Z,201.9,-61.3,0,201.9,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10NEP013,SAR,720.0,MGA94_53_Z,200.4,-61.9,0,200.4,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10NEP013,SAR,781.0,MGA94_53_Z,201.6,-62.2,0,201.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10PHW015,SAR,280.0,MGA94_53_Z,170.2,-60.6,0,170.2,METRES,,,MAG: 5462nT Magnetic Minerals = NONE Magnetic Dip = 
DD10PHW015,SAR,0.0,MGA94_53_Z,170.0,-60.0,0,170.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10PHW015,SAR,211.0,MGA94_53_Z,172.9,-60.6,0,172.9,METRES,,,Fail. Magnetic Minerals = RODS Magnetic Dip = 
DD10PHW015,SAR,439.0,MGA94_53_Z,172.5,-56.5,0,172.5,METRES,,,MAG: 5652nT Magnetic Minerals = NONE Magnetic Dip = 
DD10PHW015,SAR,529.0,MGA94_53_Z,169.5,-54.8,0,169.5,METRES,,,MAG: 5427nT Magnetic Minerals = NONE Magnetic Dip = 
DD10PHW015,SAR,244.0,MGA94_53_Z,173.4,-60.5,0,173.4,METRES,,,MAG: 5450nT Magnetic Minerals = NONE Magnetic Dip = 
DD10PHW015,SAR,410.0,MGA94_53_Z,173.3,-57.3,0,173.3,METRES,,,MAG: 5711nT Magnetic Minerals = NONE Magnetic Dip = 
DD10PHW015,SAR,499.0,MGA94_53_Z,173.8,-54.6,0,173.8,METRES,,,MAG: 5626nT Magnetic Minerals = NONE Magnetic Dip = 
DD10PHW015,SAR,592.0,MGA94_53_Z,174.6,-54.2,0,174.6,METRES,,,MAG: 5690nT Magnetic Minerals = NONE Magnetic Dip = 
DD10PHW015,SAR,625.0,MGA94_53_Z,173.3,-53.5,0,173.3,METRES,,,MAG: 5548nT Magnetic Minerals = NONE Magnetic Dip = 
DD10PHW015,SAR,313.0,MGA94_53_Z,172.6,-59.3,0,172.6,METRES,,,MAG: 5602nT Magnetic Minerals = NONE Magnetic Dip = 
DD10PHW015,SAR,379.0,MGA94_53_Z,172.7,-57.0,0,172.7,METRES,,,MAG: 5691nT Magnetic Minerals = NONE Magnetic Dip = 
DD10PHW015,SAR,475.0,MGA94_53_Z,173.3,-55.3,0,173.3,METRES,,,MAG: 5621nT Magnetic Minerals = NONE Magnetic Dip = 
DD10PHW015,SAR,562.0,MGA94_53_Z,176.6,-54.4,0,176.6,METRES,,,MAG: 5620nT Magnetic Minerals = NONE Magnetic Dip = 
DD10PKN001,SAR,0.0,MGA94_53_Z,160.0,-60.0,0,160.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10PKN001,SAR,210.0,MGA94_53_Z,161.6,-61.0,0,161.6,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10PLT002,SAR,0.0,MGA94_53_Z,200.0,-60.0,0,200.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10PRT005,SAR,0.0,MGA94_53_Z,200.0,-60.0,0,200.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11BBT002,SAR,489.0,MGA94_53_Z,76.7,-61.3,0,76.7,METRES,,,MAG: 58080 nT Magnetic Minerals = NONE Magnetic Dip = 
DD11BBT002,SAR,163.9,MGA94_53_Z,70.4,-61.3,0,70.4,METRES,,,MAG: 55763 Magnetic Minerals = NONE Magnetic Dip = 
DD11BBT002,SAR,193.0,MGA94_53_Z,70.1,-61.4,0,70.1,METRES,,,MAG: 55758 Magnetic Minerals = NONE Magnetic Dip = 
DD11BBT002,SAR,246.0,MGA94_53_Z,72.4,-61.7,0,72.4,METRES,,,Mag: 55749 Magnetic Minerals = NONE Magnetic Dip = 
DD11BBT002,SAR,279.0,MGA94_53_Z,73.3,-61.3,0,73.3,METRES,,,MAG: 55772 Magnetic Minerals = NONE Magnetic Dip = 
DD11BBT002,SAR,399.0,MGA94_53_Z,75.8,-61.4,0,75.8,METRES,,,Mag; 55803 Magnetic Minerals = NONE Magnetic Dip = 
DD11BBT002,SAR,459.0,MGA94_53_Z,75.7,-61.4,0,75.7,METRES,,,MAG: 58040 nT Magnetic Minerals = NONE Magnetic Dip = 
DD11BBT002,SAR,0.0,MGA94_53_Z,70.0,-60.0,0,70.0,METRES,,,Initial Magnetic Minerals = NONE Magnetic Dip = 
DD11BBT002,SAR,71.0,MGA94_53_Z,67.5,-60.8,0,67.5,METRES,,,MAG: 55742 Magnetic Minerals = NONE Magnetic Dip = 
DD11BBT002,SAR,216.0,MGA94_53_Z,69.6,-61.6,0,69.6,METRES,,,MAG: 55739 Magnetic Minerals = NONE Magnetic Dip = 
DD11BBT002,SAR,309.0,MGA94_53_Z,74.8,-61.3,0,74.8,METRES,,,Mag; 55775 Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,523.0,MGA94_53_Z,185.5,-59.8,0,185.5,METRES,,,Mag:55562 Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,154.0,MGA94_53_Z,182.6,-60.9,0,182.6,METRES,,,Mag: 53601 Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,397.0,MGA94_53_Z,188.7,-59.3,0,188.7,METRES,,,Mag; 53005 Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,556.0,MGA94_53_Z,188.4,-59.9,0,188.4,METRES,,,MAG: 55098nT Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,193.0,MGA94_53_Z,184.4,-60.2,0,184.4,METRES,,,Mag; 53241 Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,223.0,MGA94_53_Z,185.1,-60.0,0,185.1,METRES,,,Mag; 53442 Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,292.0,MGA94_53_Z,186.2,-59.6,0,186.2,METRES,,,Mag: 53170 Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,493.0,MGA94_53_Z,188.2,-59.8,0,188.2,METRES,,,MAG: 51981nT Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,643.6,MGA94_53_Z,189.8,-59.6,0,189.8,METRES,,,Mag: 55551 Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,0.0,MGA94_53_Z,180.0,-60.0,0,180.0,METRES,,,Initial Azi/Dip Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,256.0,MGA94_53_Z,185.3,-59.9,0,185.3,METRES,,,Mag; 53344 Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,322.0,MGA94_53_Z,187.7,-59.3,0,187.7,METRES,,,Mag: 53385 Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,430.0,MGA94_53_Z,188.5,-59.6,0,188.5,METRES,,,Mag; 48065 Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,463.0,MGA94_53_Z,189.6,-59.6,0,189.6,METRES,,,MAG: 52356nT Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,586.0,MGA94_53_Z,188.7,-59.8,0,188.7,METRES,,,MAG: 55018nT Magnetic Minerals = NONE Magnetic Dip = 
DD11CRDW002,SAR,616.0,MGA94_53_Z,190.1,-59.4,0,190.1,METRES,,,Mag: 55429 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,0.0,MGA94_53_Z,195.0,-60.0,0,195.0,METRES,,,Initial Azi/Dip Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,178.0,MGA94_53_Z,181.9,-62.1,0,181.9,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,334.0,MGA94_53_Z,183.3,-62.5,0,183.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,391.0,MGA94_53_Z,184.6,-62.4,0,184.6,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,460.0,MGA94_53_Z,237.85,-60.86,0,237.85,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,490.0,MGA94_53_Z,238.02,-60.76,0,238.02,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,510.0,MGA94_53_Z,238.49,-60.62,0,238.49,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,550.0,MGA94_53_Z,239.27,-60.54,0,239.27,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,610.0,MGA94_53_Z,241.76,-60.18,0,241.76,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,660.0,MGA94_53_Z,243.95,-59.93,0,243.95,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,680.0,MGA94_53_Z,245.2,-59.46,0,245.2,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,690.0,MGA94_53_Z,245.96,-59.28,0,245.96,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,730.0,MGA94_53_Z,247.18,-58.86,0,247.18,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,770.0,MGA94_53_Z,248.19,-57.93,0,248.19,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,790.0,MGA94_53_Z,248.49,-57.76,0,248.49,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,810.0,MGA94_53_Z,249.05,-57.67,0,249.05,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,870.0,MGA94_53_Z,250.26,-56.49,0,250.26,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,880.0,MGA94_53_Z,250.87,-56.34,0,250.87,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,900.0,MGA94_53_Z,251.39,-56.17,0,251.39,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,940.0,MGA94_53_Z,253.08,-55.76,0,253.08,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,960.0,MGA94_53_Z,253.37,-55.76,0,253.37,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,1040.0,MGA94_53_Z,255.49,-55.54,0,255.49,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,1045.0,MGA94_53_Z,255.69,-55.41,0,255.69,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,100.0,MGA94_53_Z,231.78,-60.51,0,231.78,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,140.0,MGA94_53_Z,231.45,-61.22,0,231.45,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,190.0,MGA94_53_Z,230.76,-60.48,0,230.76,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,240.0,MGA94_53_Z,230.69,-60.81,0,230.69,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,270.0,MGA94_53_Z,231.63,-60.3,0,231.63,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,320.0,MGA94_53_Z,233.1,-60.2,0,233.1,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,340.0,MGA94_53_Z,233.56,-60.63,0,233.56,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,499.0,MGA94_53_Z,186.2,-62.7,0,186.2,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,658.0,MGA94_53_Z,189.2,-61.9,0,189.2,METRES,,,5837nT Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,151.0,MGA94_53_Z,182.5,-61.7,0,182.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,241.0,MGA94_53_Z,183.2,-62.3,0,183.2,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,421.0,MGA94_53_Z,185.2,-62.3,0,185.2,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,451.0,MGA94_53_Z,189.1,-62.3,0,189.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,481.0,MGA94_53_Z,185.6,-62.2,0,185.6,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,361.0,MGA94_53_Z,183.4,-62.6,0,183.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,208.0,MGA94_53_Z,184.1,-62.2,0,184.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,271.0,MGA94_53_Z,183.4,-62.5,0,183.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,298.0,MGA94_53_Z,183.8,-62.6,0,183.8,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,532.0,MGA94_53_Z,186.4,-62.4,0,186.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,568.0,MGA94_53_Z,187.1,-62.5,0,187.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS008,SAR,599.0,MGA94_53_Z,188.0,-62.2,0,188.0,METRES,,,5602nT Magnetic Minerals = RODS Magnetic Dip = 
DD11EPS008,SAR,631.0,MGA94_53_Z,188.9,-62.1,0,188.9,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS014,SAR,10.0,MGA94_53_Z,183.67,-58.3,0,183.67,METRES,,,SURTRON GYRO SURVEY 30th July 2011 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS014,SAR,40.0,MGA94_53_Z,183.37599999999998,-59.98,0,183.37599999999998,METRES,,,SURTRON GYRO SURVEY 30th July 2011 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS014,SAR,110.0,MGA94_53_Z,185.33700000000002,-58.995,0,185.33700000000002,METRES,,,SURTRON GYRO SURVEY 30th July 2011 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS014,SAR,160.01,MGA94_53_Z,185.638,-58.57,0,185.638,METRES,,,SURTRON GYRO SURVEY 30th July 2011 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS014,SAR,190.01,MGA94_53_Z,186.274,-58.272,0,186.274,METRES,,,SURTRON GYRO SURVEY 30th July 2011 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS014,SAR,280.0,MGA94_53_Z,188.923,-57.571000000000005,0,188.923,METRES,,,SURTRON GYRO SURVEY 30th July 2011 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS014,SAR,400.0,MGA94_53_Z,191.959,-56.102,0,191.959,METRES,,,SURTRON GYRO SURVEY 30th July 2011 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS014,SAR,450.0,MGA94_53_Z,194.305,-54.148,0,194.305,METRES,,,SURTRON GYRO SURVEY 30th July 2011 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS014,SAR,480.0,MGA94_53_Z,195.19,-53.33,0,195.19,METRES,,,SURTRON GYRO SURVEY 30th July 2011 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS014,SAR,510.0,MGA94_53_Z,196.938,-52.013000000000005,0,196.938,METRES,,,SURTRON GYRO SURVEY 30th July 2011 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS014,SAR,520.01,MGA94_53_Z,197.44099999999997,-51.438,0,197.44099999999997,METRES,,,SURTRON GYRO SURVEY 30th July 2011 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS014,SAR,570.0,MGA94_53_Z,199.28599999999997,-48.817,0,199.28599999999997,METRES,,,SURTRON GYRO SURVEY 30th July 2011 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS014,SAR,580.0,MGA94_53_Z,200.173,-48.291000000000004,0,200.173,METRES,,,SURTRON GYRO SURVEY 30th July 2011 Magnetic Minerals = NONE Magnetic Dip = 
DD11EPS014,SAR,600.0,MGA94_53_Z,200.636,-47.16,0,200.636,METRES,,,SURTRON GYRO SURVEY 30th July 2011 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,360.0,MGA94_53_Z,234.49,-60.78,0,234.49,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,380.0,MGA94_53_Z,235.36,-60.9,0,235.36,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,420.0,MGA94_53_Z,236.34,-60.79,0,236.34,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,480.0,MGA94_53_Z,238.06,-60.81,0,238.06,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,540.0,MGA94_53_Z,238.69,-60.56,0,238.69,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,590.0,MGA94_53_Z,240.81,-60.49,0,240.81,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,600.0,MGA94_53_Z,241.14,-60.39,0,241.14,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,620.0,MGA94_53_Z,242.12,-60.09,0,242.12,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,740.0,MGA94_53_Z,248.08,-58.38,0,248.08,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,760.0,MGA94_53_Z,248.21,-57.74,0,248.21,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,780.0,MGA94_53_Z,248.41,-57.75,0,248.41,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,820.0,MGA94_53_Z,249.01,-57.47,0,249.01,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,840.0,MGA94_53_Z,250.06,-57.14,0,250.06,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,890.0,MGA94_53_Z,251.4,-56.24,0,251.4,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,910.0,MGA94_53_Z,251.77,-56.03,0,251.77,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,1000.0,MGA94_53_Z,253.98,-55.71,0,253.98,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,1010.0,MGA94_53_Z,254.46,-55.56,0,254.46,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,1030.0,MGA94_53_Z,255.25,-55.46,0,255.25,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,0.0,MGA94_53_Z,229.26,-60.82,0,229.26,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,60.0,MGA94_53_Z,230.95,-59.39,0,230.95,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
DD10TUR008,SAR,120.0,MGA94_53_Z,231.49,-60.66,0,231.49,METRES,,,SURTRON Gyro. Survey on Nov 3 2010 Magnetic Minerals = NONE Magnetic Dip = 
