PROJECT,Prospect,SiteID,SiteType,DepthFrom,DepthTo,Lithology1,Lithology2,QUALIFIER1,QUALIFIER2,QUALIFIER3,QUALIFIER4,QUALIFIER5,TEXTURE,TEXTURE2,TEXTURE3,TEXTURE4,TEXTURE5,COLOUR1,Colour1_Intensity,COLOUR2,Colour2_Intensity,STRATIGRAPHY,STRUCTURE,LOGGEDBY,PRIORITY,COMMENTS,DataSource
SAR,MXA1,97RC146,UN,99.0,100.0,MMR,,,,,,,,,,,,GRY,,BLU,,Mhy,,,1,,User
SAR,MXA1,97RC146,UN,100.0,103.0,MMR,,,,,,,,,,,,GRY,,BLU,,Mhy,,,1,,User
SAR,MXA1,97RC146,UN,103.0,107.0,MMR,,,,,,,,,,,,GRY,,BLU,,Mhy,,,1,,User
SAR,MXA1,97RC146,UN,107.0,118.0,MMR,,,,,,,,,,,,GRY,,BLU,,Mhy,,,1,,User
SAR,MXA1,97RC146,UN,118.0,120.0,MMR,,,,,,,,,,,,GRY,,,,Mhy,,,1,,User
SAR,MXA1,97RC146,UN,120.0,124.0,MMR,,,,,,,,,,,,GRY,,,,Mhy,,,1,,User
SAR,MXA1,97RC146,UN,124.0,125.0,MGN,,,,,,,,,,,,GRY,,BRN,,Ls,,,1,,User
SAR,MXA1,97RC146,UN,125.0,128.0,MGN,,,,,,,,,,,,GRY,,,,Ls,,,1,,User
SAR,MXA1,97RC146,UN,128.0,129.0,MGN,,,,,,,,,,,,BRN,,,,Ls,,,1,,User
SAR,MXA1,97RC146,UN,129.0,131.0,MMR,,,,,,,,,,,,GRY,,,,Mhy,,,1,,User
SAR,MXA1,97RC146,UN,131.0,132.0,MMR,,,,,,,,,,,,GRY,,,,Mhy,,,1,,User
SAR,MXA1,97RC146,UN,132.0,133.0,MMR,,,,,,,,,,,,GRY,,,,Mhy,,,1,?Brwn altn,User
SAR,MXA1,97RC146,UN,133.0,135.0,MMR,,,,,,,,,,,,GRY,,,,Mhy,,,1,,User
SAR,MXA1,97RC147,UN,0.0,9.0,LSI,,,,,,,,,,,,WHT,,BRN,,Tmp2,,,1,,User
SAR,MXA1,97RC147,UN,9.0,15.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,MXA1,97RC147,UN,15.0,19.0,CLA,,,,,,,,,,,,PPL,,WHT,,Kmb,,,1,,User
SAR,MXA1,97RC147,UN,19.0,22.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,MXA1,97RC147,UN,22.0,30.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,MXA1,97RC147,UN,30.0,31.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,MXA1,97RC147,UN,31.0,32.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,MXA1,97RC147,UN,32.0,37.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,MXA1,97RC147,UN,37.0,48.0,CLA,,,,,,,,,,,,GRY,,BRN,,Kmb,,,1,V. poor sample rtn - water inj with RAB,User
SAR,MXA1,97RC147,UN,48.0,74.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,V. poor sample rtn - water inj with RAB,User
SAR,MXA1,97RC147,UN,74.0,83.0,CLA,,,,,,,,,,,,GRY,,BRN,,Kmb,,,1,"Clays + ""running"" sands",User
SAR,MXA1,97RC147,UN,83.0,86.0,LSD,,,,,,,,,,,,GRY,,,,Kn4,,,1,Running sands,User
SAR,MXA1,97RC147,UN,86.0,87.0,UNK,,,,,,,,,,,,,,,,,,,1,No return,User
SAR,MXA1,97RC147,UN,87.0,102.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,Poor sample rtn - RAB + water inj,User
SAR,MXA1,97RC147,UN,102.0,117.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,MXA1,97RC147,UN,117.0,120.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,Water inj on RAB,User
SAR,MXA1,97RC147,UN,120.0,123.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,MXA1,97RC147,UN,123.0,125.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,Water inj + RAB,User
SAR,MXA1,97RC147,UN,125.0,129.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,MXA1,97RC147,UN,129.0,130.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,Water inj - poor rtn,User
SAR,MXA1,97RC147,UN,130.0,141.0,LSR,,,,,,,,,,,,GRY,,BRN,,,,,1,,User
SAR,MXA1,97RC148,UN,0.0,2.0,LSI,,,,,,,,,,,,BRN,,,,Tmp2,,,1,,User
SAR,MXA1,97RC148,UN,2.0,7.0,LSI,,,,,,,,,,,,BRN,,WHT,,Tmp2,,,1,,User
SAR,MXA1,97RC148,UN,7.0,9.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,MXA1,97RC148,UN,9.0,10.0,LSI,,,,,,,,,,,,BRN,,WHT,,Tmp2,,,1,,User
SAR,MXA1,97RC148,UN,10.0,14.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,MXA1,97RC148,UN,14.0,30.0,CLA,,,,,,,,,,,,PPL,,WHT,,Kmb,,,1,,User
SAR,MXA1,97RC148,UN,30.0,31.0,CLA,,,,,,,,,,,,KHA,,GRN,,Kmb,,,1,,User
SAR,MXA1,97RC148,UN,31.0,35.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,MXA1,97RC148,UN,35.0,37.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,MXA1,97RC148,UN,37.0,48.0,CLA,,,,,,,,,,,,KHA,,BRN,,Kmb,,,1,,User
SAR,MXA1,97RC148,UN,48.0,74.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,MXA1,97RC148,UN,74.0,80.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,Running sands,User
SAR,MXA1,97RC148,UN,80.0,86.0,LSD,,,,,,,,,,,,GRY,,,,Kn4,,,1,Running sands,User
SAR,MXA1,97RC148,UN,86.0,104.0,LSD,,,,,,,,,,,,GRY,,,,Kn4,,,1,"fgn shale metased, hole abd - filled up with sands!",User
SAR,MXA1,97RC149,UN,0.0,1.0,LOS,,,,,,,,,,,,RED,,BRN,,TQr1,,,1,,User
SAR,MXA1,97RC149,UN,1.0,4.0,LSI,,,,,,,,,,,,BRN,,WHT,,Tmp2,,,1,,User
SAR,MXA1,97RC149,UN,4.0,6.0,LSI,,,,,,,,,,,,BRN,,,,Tmp2,,,1,,User
SAR,MXA1,97RC149,UN,6.0,16.0,LSI,,,,,,,,,,,,YEL,,BRN,,Tmp2,,,1,,User
SAR,MXA1,97RC149,UN,16.0,21.0,LSI,,,,,,,,,,,,WHT,,,,Tmp2,,,1,,User
SAR,MXA1,97RC149,UN,21.0,29.0,CLA,,,,,,,,,,,,PPL,,WHT,,Kmb,,,1,,User
SAR,MXA1,97RC149,UN,29.0,32.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,MXA1,97RC149,UN,32.0,38.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,MXA1,97RC149,UN,38.0,46.0,CLA,,,,,,,,,,,,KHA,,BRN,,Kmb,,,1,,User
SAR,MXA1,97RC149,UN,46.0,47.0,CLA,,,,,,,,,,,,PNK,,,,Kmb,,,1,,User
SAR,MXA1,97RC149,UN,47.0,74.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,MXA1,97RC149,UN,74.0,78.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,"V. poor rtn, clay + running sands",User
SAR,MXA1,97RC149,UN,78.0,81.0,UNK,,,,,,,,,,,,,,,,,,,1,No return,User
SAR,MXA1,97RC149,UN,81.0,86.0,LSD,,,,,,,,,,,,GRY,,BRN,,Kn4,,,1,Running sands,User
SAR,MXA1,97RC149,UN,86.0,93.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,MXA1,97RC149,UN,93.0,94.0,UNK,,,,,,,,,,,,,,,,,,,1,No return,User
SAR,MXA1,97RC149,UN,94.0,135.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,MXA1,97RC150,UN,0.0,1.0,LOS,,,,,,,,,,,,BRN,,,,TQr1,,,1,,User
SAR,MXA1,97RC150,UN,1.0,5.0,LSI,,,,,,,,,,,,BRN,,WHT,,Tmp2,,,1,,User
SAR,MXA1,97RC150,UN,5.0,13.0,CLA,,,,,,,,,,,,PNK,,BRN,,Kmb,,,1,,User
SAR,MXA1,97RC150,UN,13.0,14.0,CLA,,,,,,,,,,,,BRN,,WHT,,Kmb,,,1,,User
SAR,MXA1,97RC150,UN,14.0,17.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,MXA1,97RC150,UN,17.0,23.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,MXA1,97RC150,UN,23.0,29.0,CLA,,,,,,,,,,,,PPL,,BRN,,Kmb,,,1,,User
SAR,MXA1,97RC150,UN,29.0,32.0,CLA,,,,,,,,,,,,BRN,,WHT,,Kmb,,,1,,User
SAR,MXA1,97RC150,UN,32.0,35.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,MXA1,97RC150,UN,35.0,36.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,MXA1,97RC150,UN,36.0,41.0,CLA,,,,,,,,,,,,YEL,,WHT,,Kmb,,,1,,User
SAR,MXA1,97RC150,UN,41.0,46.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,MXA1,97RC150,UN,46.0,47.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,MXA1,97RC150,UN,47.0,87.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,MXA1,97RC150,UN,87.0,90.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,MXA1,97RC150,UN,90.0,123.0,MGN,,,,,,,,,,,,GRY,,BRN,,Ls,,,1,,User
SAR,JDMS,98AC174,UN,0.0,9.0,LSI,,,,,,,,,,,,GRY,,WHT,,Tmp2,,,1,,User
SAR,JDMS,98AC174,UN,9.0,11.0,LSI,,,,,,,,,,,,PPL,,BRN,,Tmp2,,,1,,User
SAR,JDMS,98AC174,UN,11.0,22.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC174,UN,22.0,24.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC174,UN,24.0,26.0,CLA,,,,,,,,,,,,PPL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC174,UN,26.0,28.0,CLA,,,,,,,,,,,,PPL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC174,UN,28.0,31.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC174,UN,31.0,41.0,CLA,,,,,,,,,,,,YEL,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC174,UN,41.0,43.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC174,UN,43.0,66.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,JDMS,98AC174,UN,66.0,68.0,LSP,,,,,,,,,,,,GRY,,BRN,,,,,1,,User
SAR,JDMS,98AC174,UN,68.0,75.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC174,UN,75.0,77.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC174,UN,77.0,79.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC174,UN,79.0,83.0,MGN,,,,,,,,,,,,GRY,,,,Ls,,,1,,User
SAR,JDMS,98AC174,UN,83.0,87.0,MSC,,,,,,,,,,,,GRY,,,,Ls,,,1,,User
SAR,JDMS,98AC174,UN,87.0,89.0,MSC,,,,,,,,,,,,GRY,,,,Ls,,,1,,User
SAR,JDMS,98AC175,UN,0.0,6.0,LSI,,,,,,,,,,,,WHT,,BRN,,Tmp2,,,1,,User
SAR,JDMS,98AC175,UN,6.0,10.0,CLA,,,,,,,,,,,,PPL,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC175,UN,10.0,20.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC175,UN,20.0,27.0,CLA,,,,,,,,,,,,PNK,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC175,UN,27.0,30.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC175,UN,30.0,32.0,CLA,,,,,,,,,,,,GRY,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC175,UN,32.0,34.0,CLA,,,,,,,,,,,,YEL,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC175,UN,34.0,35.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC175,UN,35.0,42.0,CLA,,,,,,,,,,,,GRY,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC175,UN,42.0,44.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC175,UN,44.0,46.0,CLA,,,,,,,,,,,,KHA,,GRN,,Kmb,,,1,,User
SAR,JDMS,98AC175,UN,46.0,70.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,JDMS,98AC175,UN,70.0,72.0,LSR,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC175,UN,72.0,73.0,LSR,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC176,UN,0.0,1.0,LOS,,,,,,,,,,,,BRN,,,,TQr1,,,1,,User
SAR,JDMS,98AC176,UN,1.0,4.0,LSI,,,,,,,,,,,,GRY,,WHT,,Tmp2,,,1,,User
SAR,JDMS,98AC176,UN,4.0,6.0,LSI,,,,,,,,,,,,RED,,WHT,,Tmp2,,,1,,User
SAR,JDMS,98AC176,UN,6.0,9.0,LSI,,,,,,,,,,,,BRN,,WHT,,Tmp2,,,1,,User
SAR,JDMS,98AC176,UN,9.0,13.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC176,UN,13.0,14.0,CLA,,,,,,,,,,,,BRN,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC176,UN,14.0,18.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC176,UN,18.0,21.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC176,UN,21.0,25.0,CLA,,,,,,,,,,,,GRY,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC176,UN,25.0,34.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC176,UN,34.0,45.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC176,UN,45.0,80.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,JDMS,98AC176,UN,80.0,81.0,LSR,,,,,,,,,,,,PPL,,,,,,,1,,User
SAR,JDMS,98AC177,UN,0.0,8.0,LSI,,,,,,,,,,,,GRY,,WHT,,Tmp2,,,1,,User
SAR,JDMS,98AC177,UN,8.0,17.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC177,UN,17.0,19.0,CLA,,,,,,,,,,,,PPL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC177,UN,19.0,28.0,CLA,,,,,,,,,,,,GRN,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC177,UN,28.0,32.0,CLA,,,,,,,,,,,,YEL,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC177,UN,32.0,34.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC177,UN,34.0,47.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC177,UN,47.0,68.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,JDMS,98AC177,UN,68.0,70.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC177,UN,70.0,71.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC177,UN,71.0,72.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC177,UN,72.0,73.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC177,UN,73.0,74.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC177,UN,74.0,80.0,MGN,,,,,,,,,,,,GRY,,,,Ls,,,1,,User
SAR,JDMS,98AC178,UN,0.0,4.0,LSI,,,,,,,,,,,,GRY,,WHT,,Tmp2,,,1,,User
SAR,JDMS,98AC178,UN,4.0,7.0,LSI,,,,,,,,,,,,BRN,,WHT,,Tmp2,,,1,,User
SAR,JDMS,98AC178,UN,7.0,12.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC178,UN,12.0,20.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC178,UN,20.0,23.0,CLA,,,,,,,,,,,,PPL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC178,UN,23.0,25.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC178,UN,25.0,26.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC178,UN,26.0,37.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC178,UN,37.0,72.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,JDMS,98AC178,UN,72.0,75.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC178,UN,75.0,77.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC178,UN,77.0,79.0,MGN,,,,,,,,,,,,GRY,,,,Ls,,,1,,User
SAR,JDMS,98AC178,UN,79.0,80.0,LSR,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC179,UN,0.0,6.0,LSI,,,,,,,,,,,,GRY,,WHT,,Tmp2,,,1,,User
SAR,JDMS,98AC179,UN,6.0,12.0,CLA,,,,,,,,,,,,BRN,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC179,UN,12.0,20.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC179,UN,20.0,27.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC179,UN,27.0,29.0,CLA,,,,,,,,,,,,YEL,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC179,UN,29.0,37.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC179,UN,37.0,40.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC179,UN,40.0,49.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,JDMS,98AC179,UN,49.0,50.0,CLA,,,,,,,,,,,,KHA,,GRY,,Kmb,,,1,,User
SAR,JDMS,98AC179,UN,50.0,72.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,JDMS,98AC179,UN,72.0,75.0,LSP,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC179,UN,75.0,78.0,LSP,,,,,,,,,,,,GRY,,BRN,,,,,1,,User
SAR,JDMS,98AC179,UN,78.0,86.0,BMG,,,,,,,,,,,,GRY,,,,Mhy,,,1,,User
SAR,JDMS,98AC179,UN,86.0,90.0,LSR,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC179,UN,90.0,92.0,MMR,,,,,,,,,,,,GRY,,BLU,,Mhy,,,1,,User
SAR,JDMS,98AC180,UN,0.0,4.0,LSI,,,,,,,,,,,,GRY,,WHT,,Tmp2,,,1,,User
SAR,JDMS,98AC180,UN,4.0,11.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC180,UN,11.0,13.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC180,UN,13.0,15.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC180,UN,15.0,21.0,CLA,,,,,,,,,,,,WHT,,,,Kmb,,,1,,User
SAR,JDMS,98AC180,UN,21.0,29.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC180,UN,29.0,32.0,CLA,,,,,,,,,,,,WHT,,,,Kmb,,,1,,User
SAR,JDMS,98AC180,UN,32.0,37.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC180,UN,37.0,39.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC180,UN,39.0,76.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,JDMS,98AC180,UN,76.0,78.0,MGN,,,,,,,,,,,,BRN,,,,Ls,,,1,,User
SAR,JDMS,98AC180,UN,78.0,79.0,LSR,,,,,,,,,,,,GRY,,GRN,,,,,1,,User
SAR,JDMS,98AC181,UN,0.0,2.0,LOS,,,,,,,,,,,,GRY,,,,TQr1,,,1,,User
SAR,JDMS,98AC181,UN,2.0,4.0,LSI,,,,,,,,,,,,BRN,,,,Tmp2,,,1,,User
SAR,JDMS,98AC181,UN,4.0,7.0,LSI,,,,,,,,,,,,BRN,,WHT,,Tmp2,,,1,,User
SAR,JDMS,98AC181,UN,7.0,11.0,CLA,,,,,,,,,,,,BRN,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC181,UN,11.0,17.0,CLA,,,,,,,,,,,,PNK,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC181,UN,17.0,26.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC181,UN,26.0,29.0,CLA,,,,,,,,,,,,YEL,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC181,UN,29.0,32.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC181,UN,32.0,33.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC181,UN,33.0,39.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC181,UN,39.0,40.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC181,UN,40.0,73.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,JDMS,98AC181,UN,73.0,74.0,SLM,,,,,,,,,,,,,,,,Ls,,,1,,User
SAR,JDMS,98AC181,UN,74.0,77.0,MGN,,,,,,,,,,,,GRY,,,,Ls,,,1,,User
SAR,JDMS,98AC181,UN,77.0,80.0,LSR,,,,,,,,,,,,GRY,,,,,,,1,,User
SAR,JDMS,98AC182,UN,0.0,2.0,LSI,,,,,,,,,,,,BRN,,,,Tmp2,,,1,,User
SAR,JDMS,98AC182,UN,2.0,8.0,CLA,,,,,,,,,,,,WHT,,,,Kmb,,,1,,User
SAR,JDMS,98AC182,UN,8.0,16.0,CLA,,,,,,,,,,,,PNK,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC182,UN,16.0,20.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC182,UN,20.0,25.0,CLA,,,,,,,,,,,,BRN,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC182,UN,25.0,34.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC182,UN,34.0,39.0,CLA,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC182,UN,39.0,42.0,CLA,,,,,,,,,,,,GRY,,BRN,,Kmb,,,1,,User
SAR,JDMS,98AC182,UN,42.0,43.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC182,UN,43.0,48.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,JDMS,98AC182,UN,48.0,49.0,LSD,,,,,,,,,,,,BRN,,,,Kn4,,,1,,User
SAR,JDMS,98AC183,UN,0.0,2.0,LOS,,,,,,,,,,,,BRN,,,,TQr1,,,1,,User
SAR,JDMS,98AC183,UN,2.0,7.0,CLA,,,,,,,,,,,,WHT,,,,Kmb,,,1,,User
SAR,JDMS,98AC183,UN,7.0,8.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC183,UN,8.0,11.0,CLA,,,,,,,,,,,,WHT,,,,Kmb,,,1,,User
SAR,JDMS,98AC183,UN,11.0,23.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC183,UN,23.0,25.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC183,UN,25.0,35.0,CLA,,,,,,,,,,,,PPL,,GRY,,Kmb,,,1,,User
SAR,JDMS,98AC183,UN,35.0,38.0,CLA,,,,,,,,,,,,YEL,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC183,UN,38.0,42.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,JDMS,98AC183,UN,42.0,44.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC183,UN,44.0,67.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,JDMS,98AC183,UN,67.0,68.0,LSD,,,,,,,,,,,,GRY,,,,Kn4,,,1,,User
SAR,JDMS,98AC184,UN,0.0,1.0,LOS,,,,,,,,,,,,BRN,,,,TQr1,,,1,,User
SAR,JDMS,98AC184,UN,1.0,5.0,LSI,,,,,,,,,,,,WHT,,,,Tmp2,,,1,,User
SAR,JDMS,98AC184,UN,5.0,9.0,CLA,,,,,,,,,,,,YEL,,WHT,,Kmb,,,1,,User
SAR,JDMS,98AC184,UN,9.0,15.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC184,UN,15.0,17.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC184,UN,17.0,32.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC184,UN,32.0,36.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC184,UN,36.0,41.0,CLA,,,,,,,,,,,,BRN,,,,Kmb,,,1,,User
SAR,JDMS,98AC184,UN,41.0,42.0,CLA,,,,,,,,,,,,YEL,,,,Kmb,,,1,,User
SAR,JDMS,98AC184,UN,42.0,73.0,CLA,,,,,,,,,,,,GRY,,,,Kmb,,,1,,User
SAR,JDMS,98AC184,UN,73.0,74.0,UNK,,,,,,,,,,,,,,,,,,,1,,User
SAR,JDMS,98AC185,UN,0.0,2.0,LSI,,,,,,,,,,,,BRN,,,,Tmp2,,,1,,User
