Project,SiteId,Depth_From,Depth_To,Altmineral1,Altstyle1,Altmineral2,Altstyle2
SAR,DD09NEP006,485.8,489.8,HRE,P,HRR,P
SAR,DD09NEP006,489.8,491.7,PY,D,CH,P
SAR,DD09NEP006,491.7,515.4,CH,F,HRR,C
SAR,DD09NEP006,515.4,529.4,HRR,P,CH,C
SAR,DD09NEP006,529.4,538.2,LX,D,SI,P
SAR,DD09NEP006,538.2,545.0,LX,D,SI,P
SAR,DD09NEP006,545.0,551.6,CH,C,HRR,P
SAR,DD09NEP006,551.6,559.0,LX,D,CH,P
SAR,DD09NEP006,559.0,561.0,MT,C,SI,P
SAR,DD09NEP006,561.0,577.2,LX,D,MT,P
SAR,DD09NEP006,577.2,601.1,HSG,C,MT,P
SAR,DD09NEP006,601.1,648.1,HDG,C,HRR,P
SAR,DD09NWL001,145.2,149.35,se,S,,
SAR,DD09NWL001,149.35,150.9,CA,C,HRR,C
SAR,DD09NWL001,150.9,152.5,CH,O,,
SAR,DD09NWL001,152.5,161.6,CA,C,CH,P
SAR,DD09NWL001,161.6,165.7,af,P,ch,P
SAR,DD09NWL001,165.7,177.0,mt,P,,
SAR,DD09NWL001,177.0,188.0,cb,NL,CH,P
SAR,DD09NWL001,188.0,189.4,kf,NL,ch,P
SAR,DD09NWL001,189.4,192.7,ch,P,hm,F
SAR,DD09NWL001,192.7,194.0,CH,O,HRR,P
SAR,DD09NWL001,194.0,199.7,CB,P,CH,P
SAR,DD09NWL001,199.7,200.2,CH,O,HRR,P
SAR,DD09NWL001,200.2,201.5,CB,P,CH,P
SAR,DD09NWL001,201.5,202.2,CH,O,HRR,P
SAR,DD09NWL001,202.2,203.2,CB,P,CH,P
SAR,DD09NWL001,203.2,205.6,CH,O,HRR,P
SAR,DD09NWL001,205.6,208.7,qt,F,,
SAR,DD09NWL001,208.7,209.6,CH,O,HRR,P
SAR,DD09NWL001,209.6,217.4,CH,P,mt,P
SAR,DD09NWL001,217.4,222.3,CH,P,MT,P
SAR,DD09NWL001,222.3,223.2,CB,V,CH,P
SAR,DD09NWL001,223.2,224.6,CB,P,CH,O
SAR,DD09NWL001,224.6,229.6,CH,P,MT,P
SAR,DD09NWL001,229.6,231.7,CB,P,CH,O
SAR,DD09NWL001,231.7,234.7,CH,P,MT,P
SAR,DD09NWL001,234.7,236.8,CB,P,CH,O
SAR,DD09NWL001,236.8,247.3,CH,P,MT,P
SAR,DD09NWL001,247.3,249.2,CB,P,CH,P
SAR,DD09NWL001,249.2,262.17,CH,C,MT,P
SAR,DD09NWL001,262.17,267.1,CB,P,ch,P
SAR,DD09NWL001,267.1,278.7,CB,O,CH,O
SAR,DD09NWL001,278.7,282.9,CB,P,CH,P
SAR,DD09NWL001,282.9,287.2,CB,O,CH,O
SAR,DD09NWL001,287.2,294.37,CB,P,CH,P
SAR,DD09NWL001,294.37,295.32,HRR,S,CB,O
SAR,DD09NWL001,295.32,298.2,CB,P,CH,P
SAR,DD09NWL001,298.2,299.0,HRR,S,CB,O
SAR,DD09NWL001,299.0,302.5,CB,P,MT,P
SAR,DD09NWL001,302.5,320.3,HRR,D,CB,P
SAR,DD09NWL001,320.3,322.0,CB,P,CH,P
SAR,DD09NWL001,322.0,330.0,HRR,P,CB,P
SAR,DD09NWL001,330.0,342.2,CB,P,CH,P
SAR,DD09NWL001,342.2,353.3,HRR,P,CB,O
SAR,DD09NWL001,353.3,363.1,CH,P,LX,D
SAR,DD09NWL001,363.1,381.0,CH,P,LX,D
SAR,DD09NWL001,381.0,386.6,SE,C,CH,P
SAR,DD09NWL001,386.6,388.6,CH,O,HRR,P
SAR,DD09NWL001,388.6,403.6,py,D,CH,P
SAR,DD09NWL001,403.6,412.7,SE,P,CH,P
SAR,DD09NWL001,412.7,419.8,HRR,P,,
SAR,DD09NWL001,419.8,423.2,CH,P,PY,D
SAR,DD09NWL001,423.2,424.2,CH,O,HRR,P
SAR,DD09NWL001,424.2,430.2,CB,P,CH,P
SAR,DD09NWL001,430.2,434.8,CH,P,,
SAR,DD09NWL001,434.8,436.1,CB,P,CH,P
SAR,DD09NWL001,436.1,453.7,CH,P,SE,C
SAR,DD09NWL001,453.7,486.6,HM,P,SE,C
SAR,DD09PHS001,120.0,133.2,CH,P,,
SAR,DD09PHS001,133.2,135.5,HRE,P,,
SAR,DD09PHS001,135.5,142.7,CH,P,hm,S
SAR,DD09PHS001,142.7,145.34,CH,C,HRE,P
SAR,DD09PHS001,145.8,153.7,CH,C,HRR,P
SAR,DD09PHS001,153.7,159.0,HRR,P,CH,P
SAR,DD09PHS001,159.0,164.0,CH,P,HRR,P
SAR,DD09PHS001,164.0,166.4,CH,P,,
SAR,DD09PHS001,166.4,207.6,CH,C,HRR,C
SAR,DD09PHS001,207.6,212.3,CH,P,,
SAR,DD09PHS001,212.3,214.3,CH,C,HRR,P
SAR,DD09PHS001,214.3,216.7,CH,P,,
SAR,DD09PHS001,216.7,219.1,HDG,S,HRR,P
SAR,DD09PHS001,219.1,222.9,CH,P,,
SAR,DD09PHS001,222.9,226.8,HDG,S,HRR,C
SAR,DD09PHS001,226.8,238.25,CH,P,,
SAR,DD09PHS001,238.25,245.0,HRR,P,,
SAR,DD09PHS001,245.0,255.3,CH,P,HRR,C
SAR,DD09PHS001,255.3,259.6,HRE,P,,
SAR,DD09PHS001,259.6,309.5,HDG,S,CH,P
SAR,DD09PHS001,309.5,310.6,HM,P,,
SAR,DD09PHS001,310.6,312.5,CH,P,HRE,P
SAR,DD09PHS001,312.5,321.3,HDG,F,HRE,F
SAR,DD09PHS001,321.3,326.0,HRE,F,HDG,F
SAR,DD09PHS001,326.0,333.1,CH,P,HRE,F
SAR,DD09PHS001,333.1,336.0,HDG,F,CH,P
SAR,DD09PHS001,336.0,337.1,HRE,V,HDG,V
SAR,DD09PHS001,337.6,338.7,HM,P,SE,O
SAR,DD09PHS001,338.7,363.9,HDG,C,CH,P
SAR,DD09PHS001,363.9,366.0,HRE,C,,
SAR,DD09PHS001,366.0,367.3,HRE,P,,
SAR,DD09PHS001,367.5,402.0,HRE,S,CH,P
SAR,DD09PHS001,402.0,420.6,HRE,F,CH,P
SAR,DD09PHS001,420.6,424.0,CH,C,HDG,C
SAR,DD09PHS001,424.0,444.1,CH,P,,
SAR,DD09PHS001,444.1,448.7,CH,C,HRE,P
SAR,DD09PHS001,448.7,453.0,SE,O,HRE,P
SAR,DD09PHS001,453.0,464.9,HDG,C,CH,C
SAR,DD09PHS001,464.9,469.7,HDG,C,CH,P
SAR,DD09PHS001,469.7,471.2,HDG,C,CH,C
SAR,DD09PHS001,471.2,473.0,CH,P,,
SAR,DD09PHS001,473.0,477.3,CH,C,HRE,C
SAR,DD09PHS001,477.3,483.8,CH,P,,
SAR,DD09PHS001,483.8,485.4,cy,S,CH,S
SAR,DD09PHS001,485.4,497.5,HRE,C,CH,P
SAR,DD09PHS001,497.5,500.5,HDG,X,HRE,V
SAR,DD09PHS001,500.5,522.3,HRE,C,CH,P
SAR,DD09PHS001,522.3,523.5,cy,P,HRE,P
SAR,DD09PHS001,523.5,607.7,HRE,C,CH,P
SAR,DD09PHS001,607.7,608.2,HRE,P,,
SAR,DD09PHS001,608.2,609.5,HRE,V,CH,P
SAR,DD09PHS001,609.5,610.7,SE,F,HRE,P
SAR,DD09PHS001,610.7,622.0,HRE,V,CH,P
SAR,DD09PHS001,622.0,628.7,CH,P,,
SAR,DD09PHS001,628.7,638.0,HRE,P,CH,P
SAR,DD09PHS001,638.0,685.0,CH,NL,,
SAR,DD09PRT004,113.6,138.9,HRE,F,,
SAR,DD09PRT004,138.9,141.6,HRE,C,,
SAR,DD09PRT004,141.6,143.8,HRE,P,,
SAR,DD09PRT004,143.8,146.5,HRE,P,,
SAR,DD09PRT004,146.5,147.6,HRE,S,,
SAR,DD09PRT004,147.6,152.9,HRE,C,,
SAR,DD09PRT004,152.9,167.8,HRE,C,,
SAR,DD09PRT004,167.8,169.5,HRE,P,,
SAR,DD09PRT004,169.5,248.5,HRE,S,,
SAR,DD09PRT004,248.5,251.3,HRE,P,,
SAR,DD09PRT004,251.3,270.0,HRE,P,,
SAR,DD09PRT004,270.0,274.5,HRE,P,,
SAR,DD09PRT004,274.5,318.0,HRE,P,,
SAR,DD09PRT004,318.0,320.9,HRE,P,,
SAR,DD09PRT004,320.9,332.3,HRE,P,,
SAR,DD09PRT004,332.3,352.5,HRE,P,,
SAR,DD09PRT004,352.5,362.2,CH,P,,
SAR,DD09PRT004,362.2,365.9,HRE,P,,
SAR,DD09PRT004,365.9,367.5,CH,P,,
SAR,DD09PRT004,367.5,369.7,HRE,P,,
SAR,DD09PRT004,369.7,381.5,HRE,P,,
SAR,DD09PRT004,381.5,396.3,HRE,P,,
SAR,DD09PRT004,396.3,402.4,HRE,V,CH,P
SAR,DD09PRT004,402.4,405.0,HRE,V,,
SAR,DD09PRT004,405.0,406.15,QT,C,HRE,C
SAR,DD09PRT004,406.15,407.5,CH,V,QT,C
SAR,DD09PRT004,407.5,413.4,CB,C,QT,C
SAR,DD09PRT004,413.4,413.9,CH,C,HRE,P
SAR,DD09PRT004,413.9,416.3,sc,V,HRE,C
SAR,DD09PRT004,416.3,422.8,QT,C,HRE,P
SAR,DD09PRT004,422.8,435.2,SP,C,QT,C
SAR,DD09PRT004,435.2,441.4,QT,V,HRE,C
SAR,DD09PRT004,441.4,451.7,CB,V,CH,C
SAR,DD09PRT004,451.7,457.0,HRE,C,CH,C
SAR,DD09PRT004,457.0,459.9,HRE,S,SE,P
SAR,DD09PRT004,459.9,462.5,CB,C,HRE,P
SAR,DD09PRT004,462.5,466.5,CB,V,HRE,C
SAR,DD09PRT004,466.5,486.5,CH,C,CB,V
SAR,DD09PRT004,486.5,497.0,CB,V,HRE,S
SAR,DD09PRT004,497.0,504.3,CB,C,QT,C
SAR,DD09PRT004,504.3,511.3,CB,C,HRE,C
SAR,DD09PRT004,511.3,519.7,CH,C,sc,X
SAR,DD09PRT004,519.7,532.0,CB,V,CH,C
SAR,DD09PRT004,532.0,540.5,CH,C,HRE,P
SAR,DD09PRT004,540.5,579.0,CB,V,CH,C
SAR,DD09PRT004,579.0,587.4,CB,V,HRE,C
SAR,DD09PRT004,587.4,589.0,CB,C,HRE,C
SAR,DD09TRI005,117.9,129.3,SE,F,HRE,C
SAR,DD09TRI005,129.3,135.0,se,O,HDG,O
SAR,DD09TRI005,135.0,138.4,SE,O,ch,F
SAR,DD09TRI005,138.4,144.5,CH,O,HRR,O
SAR,DD09TRI005,144.5,157.5,HRR,O,,
SAR,DD09TRI005,157.5,162.0,HRE,O,CH,F
SAR,DD09TRI005,162.0,164.5,HRE,C,CH,S
SAR,DD09TRI005,164.5,170.6,HRE,C,CH,O
SAR,DD09TRI005,170.6,173.5,CH,P,,
SAR,DD09TRI005,173.5,174.1,HRE,P,,
SAR,DD09TRI005,174.1,178.9,CH,F,,
SAR,DD09TRI005,178.9,181.5,CH,P,HRE,C
SAR,DD09TRI005,185.0,186.0,HRE,S,HRE,V
SAR,DD09TRI005,186.0,187.8,CH,O,HRE,C
SAR,DD09TRI005,187.8,193.7,CH,P,,
SAR,DD09TRI005,193.7,199.0,CH,C,HRR,P
SAR,DD09TRI005,199.0,203.3,CH,C,HRR,P
SAR,DD09TRI005,203.3,209.7,HDG,C,HRR,P
SAR,DD09TRI005,209.7,215.7,CH,C,HRR,O
SAR,DD09TRI005,215.7,219.0,HRE,C,HDG,C
SAR,DD09TRI005,219.0,233.5,CH,C,HRR,P
SAR,DD09TRI005,233.5,242.6,HRR,C,MT,C
SAR,DD09TRI005,242.6,247.0,MT,C,CH,P
SAR,DD09TRI005,248.0,259.8,HRE,C,,
SAR,DD09TRI005,259.8,264.25,ka,C,,
SAR,DD09TRI005,271.8,277.5,HRE,P,KA,C
SAR,DD09ZEU001,251.9,252.1,am,C,MT,C
SAR,DD09ZEU001,272.3,273.0,AM,C,MT,C
SAR,DD09ZEU001,273.0,309.0,MT,P,,
SAR,DD09ZEU001,309.0,310.8,HRR,P,,
SAR,DD09ZEU001,310.8,314.5,MT,D,,
SAR,DD09ZEU001,314.5,317.0,HRR,P,,
SAR,DD09ZEU001,317.0,368.7,MT,D,,
SAR,DD09ZEU001,368.7,376.7,AM,V,MT,D
SAR,DD09ZEU001,376.7,380.7,AM,V,,
SAR,DD09ZEU002,116.3,213.6,CH,P,,
SAR,DD09ZEU003,47.0,87.0,HRR,P,,
SAR,DD09ZEU003,87.0,88.9,am,P,bi,P
SAR,DD09ZEU003,88.9,108.3,HRR,P,QT,V
SAR,DD09ZEU003,108.3,112.2,HRR,P,PY,C
SAR,DD09ZEU003,112.2,117.8,AM,V,BI,V
SAR,DD09ZEU003,117.8,129.0,HRR,P,PY,C
SAR,DD09ZEU003,129.0,139.4,AM,V,BI,V
SAR,DD09ZEU003,139.4,145.0,AM,V,HRR,P
SAR,DD09ZEU003,145.0,151.2,CH,S,HRR,P
SAR,DD09ZEU003,151.2,161.55,PY,V,AM,V
SAR,DD09ZEU003,161.55,163.6,DO,V,HRR,P
SAR,DD09ZEU003,163.6,193.2,DO,V,HRR,P
SAR,DD09ZEU003,193.2,200.3,DO,C,HRR,C
SAR,DD09ZEU003,200.3,211.3,AM,C,HRR,P
SAR,DD09ZEU003,211.3,212.5,AM,P,BI,P
SAR,DD09ZEU003,212.5,221.5,BI,C,HRR,P
SAR,DD09ZEU003,221.5,223.2,AM,P,BI,NL
SAR,DD09ZEU003,223.2,233.7,AM,D,HRR,P
SAR,DD09ZEU003,233.7,234.7,AM,P,DO,C
SAR,DD09ZEU003,234.7,250.2,BI,C,HRR,C
SAR,DD09ZEU003,250.2,251.3,AM,P,DO,P
SAR,DD09ZEU003,251.3,254.8,SI,P,LX,D
SAR,DD09ZEU003,254.8,257.8,PY,D,CH,C
SAR,DD09ZEU003,257.8,260.8,CH,V,HRR,C
SAR,DD09ZEU003,260.8,262.0,AM,P,CH,P
SAR,DD09ZEU003,262.0,285.4,AM,V,HRR,P
SAR,DD09ZEU003,285.4,324.6,MT,V,AM,V
SAR,DD09ZEU003,324.6,337.0,AM,P,MT,V
SAR,DD09ZEU003,337.0,345.3,AM,P,HRR,C
SAR,DD09ZEU003,345.3,360.0,AM,C,MT,P
SAR,DD09ZEU003,360.0,375.1,AM,P,MT,P
SAR,DD09ZEU003,378.2,394.0,PY,C,AM,C
SAR,DD09ZEU003,394.0,436.7,AM,C,HRR,P
SAR,DD09ZEU003,436.7,474.3,DO,S,HRR,P
SAR,DD09ZEU003,474.3,537.4,HRR,P,,
SAR,DD10BBD001,137.3,160.8,ch,F,,
SAR,DD10BBD001,160.8,164.5,mt,V,sm,F
SAR,DD10BBD001,164.5,173.7,CH,F,,
SAR,DD10BBD001,173.7,174.4,CH,V,HRR,P
SAR,DD10BBD001,174.4,297.8,CH,V,QT,V
SAR,DD10BDK001,101.6,123.0,CB,SEL,CH,SEL
SAR,DD10BDK001,123.0,138.3,CH,SEL,HM,SEL
SAR,DD10BDK001,138.3,143.6,CB,SEL,CH,SEL
SAR,DD10BDK001,143.6,146.6,CB,SEL,CH,SEL
SAR,DD10BDK001,146.6,147.6,CB,SEL,CH,P
SAR,DD10BDK001,147.6,154.7,CB,SEL,CH,SEL
SAR,DD10BDK001,154.7,161.9,CH,SEL,HRR,SEL
SAR,DD10BDK001,161.9,164.7,CB,P,CH,P
SAR,DD10BDK001,164.7,205.5,BI,SEL,CB,SEL
SAR,DD10BDK001,205.5,236.3,BI,C,CH,P
SAR,DD10BDK001,236.3,237.4,BI,C,CH,P
SAR,DD10BDK001,237.4,246.6,CH,P,SE,C
SAR,DD10BDK001,246.6,249.0,CH,P,SE,C
SAR,DD10BDK001,249.0,252.8,BI,C,CH,P
SAR,DD10BDK001,252.8,266.9,BI,P,CH,P
SAR,DD10BDK001,266.9,273.2,BI,C,CH,P
SAR,DD10BDK001,273.2,282.3,BI,C,CH,P
SAR,DD10BDK001,282.3,286.2,BI,C,CH,P
SAR,DD10BDK001,286.2,290.9,CH,C,DS,P
SAR,DD10BDK001,290.9,293.9,BI,C,CH,P
SAR,DD10BDK001,293.9,298.7,BI,P,CH,C
SAR,DD10BDK001,298.7,306.9,BI,C,CH,P
SAR,DD10BDK001,306.9,309.6,BI,C,CH,C
SAR,DD10BDK001,309.6,311.6,BI,C,DO,P
SAR,DD10BDK001,311.6,323.7,DO,M,SI,C
SAR,DD10BDK001,323.7,331.31,BI,C,CH,C
SAR,DD10BDK001,331.31,339.0,BI,C,,
SAR,DD10BDK001,339.0,342.6,BI,C,CH,C
SAR,DD10BDK001,342.6,345.0,BI,C,CH,C
SAR,DD10BDK001,345.0,350.5,MT,P,,
SAR,DD10BDK001,350.5,357.3,BI,C,MT,P
SAR,DD10BDK001,357.3,368.7,BI,C,HRR,C
SAR,DD10BDK001,368.7,371.1,MT,C,SI,C
SAR,DD10BDK001,371.1,376.3,SI,P,,
SAR,DD10BDK001,376.3,382.3,MT,C,PY,C
SAR,DD10BDK001,382.3,389.1,BI,C,HRR,C
SAR,DD10BDK001,389.1,396.0,BI,C,MT,V
SAR,DD10BDK001,396.0,407.0,BI,C,MT,C
SAR,DD10BDK001,407.0,426.9,BI,C,PY,C
SAR,DD10BDK001,426.9,438.0,BI,C,MT,C
SAR,DD10BDK001,438.0,481.0,BI,C,PO,D
SAR,DD10BDK001,481.0,512.4,BI,C,CH,C
SAR,DD10BDK001,512.4,514.4,BI,C,,
SAR,DD10BDK001,514.4,519.0,AM,P,BI,C
SAR,DD10BDK001,519.0,522.0,AM,P,BI,P
SAR,DD10BDK001,522.0,545.0,BI,C,PY,C
SAR,DD10BDK001,545.0,556.4,BI,P,DS,C
SAR,DD10BDK001,556.4,560.1,AM,C,BI,C
SAR,DD10BDK001,560.1,562.3,AM,C,BI,P
SAR,DD10BDK001,562.3,565.9,AM,C,BI,C
SAR,DD10BDK001,565.9,576.5,AM,C,BI,P
SAR,DD10BDK001,576.5,589.9,AM,C,DS,P
SAR,DD10BDK001,589.9,598.7,BI,C,SI,P
SAR,DD10BDK001,598.7,606.7,BI,C,DS,C
SAR,DD10BDK001,606.7,608.7,BI,P,DS,P
SAR,DD10BDK001,608.7,637.1,BI,C,DS,C
SAR,DD10BDK001,637.1,641.3,BI,C,DS,C
SAR,DD10BDK001,641.3,677.0,AB,C,BI,C
SAR,DD10BDK001,677.0,681.1,AM,C,BI,C
SAR,DD10BDK001,681.1,686.0,AB,C,DS,P
SAR,DD10BDK001,688.5,696.0,AB,C,BI,C
SAR,DD10BDK001,696.0,703.2,BI,C,CH,C
SAR,DD10BDK001,703.2,711.7,BI,C,CH,C
SAR,DD10BDK001,711.7,712.2,CH,P,MT,P
SAR,DD10BDK001,712.2,718.3,BI,C,CH,C
SAR,DD10BDK001,718.3,727.0,BI,C,DS,C
SAR,DD10BDK001,727.0,735.9,BI,C,MT,C
SAR,DD10BDK002,92.7,164.8,DS,P,SI,C
SAR,DD10BDK002,164.8,165.8,AM,P,BI,P
SAR,DD10BDK002,165.8,169.7,CA,P,CH,C
SAR,DD10BDK002,169.7,170.3,AM,P,BI,P
SAR,DD10BDK002,170.3,226.5,AM,V,DS,P
SAR,DD10BDK002,226.5,227.1,AM,P,BI,P
SAR,DD10BDK002,227.1,230.9,CA,V,DS,C
SAR,DD10BDK002,230.9,237.8,AM,P,PG,D
SAR,DD10BDK002,237.8,239.4,CB,P,CH,C
SAR,DD10BDK002,239.4,242.5,AM,P,PG,D
SAR,DD10BDK002,242.5,243.0,CB,P,CH,C
SAR,DD10BDK002,243.0,246.6,BI,C,DS,C
SAR,DD10BDK002,246.6,249.0,AM,P,BI,C
SAR,DD10BDK002,249.0,254.5,CB,P,CH,D
SAR,DD10BDK002,254.5,277.1,BI,C,CB,C
SAR,DD10BDK002,277.1,280.0,AM,P,BI,P
SAR,DD10BDK002,280.0,314.4,BI,C,DS,C
SAR,DD10BDK002,314.4,365.0,AM,C,DS,P
SAR,DD10BDK002,365.0,366.7,AM,P,CB,V
SAR,DD10BDK002,366.7,392.8,AM,V,DS,P
SAR,DD10BDK002,392.8,394.9,AM,P,MT,P
SAR,DD10BDK002,394.9,400.0,AM,V,DS,C
SAR,DD10BDK002,400.0,402.6,DS,P,,
SAR,DD10BDK002,402.6,403.6,DS,P,SI,C
SAR,DD10BDK002,403.6,406.9,AM,P,HRR,C
SAR,DD10BDK002,406.9,424.9,AM,V,DS,C
SAR,DD10BDK003,84.0,89.3,AM,V,DS,P
SAR,DD10BDK003,89.3,122.6,AM,V,DS,P
SAR,DD10BDK003,122.6,123.7,BI,P,DS,C
SAR,DD10BDK003,123.7,135.0,AM,C,CB,V
SAR,DD10BDK003,135.0,135.5,DS,P,,
SAR,DD10BDK003,135.5,182.0,AM,C,DS,P
SAR,DD10BDK003,182.0,184.4,AM,P,DS,C
SAR,DD10BDK003,184.4,260.9,DS,C,PY,V
SAR,DD10BDK003,260.9,261.6,AM,P,MT,P
SAR,DD10BDK003,261.6,273.0,DS,C,PY,V
SAR,DD10BDK003,273.0,314.6,DS,C,PY,V
SAR,DD10BDK003,314.6,315.3,AM,O,DS,C
SAR,DD10BDK003,315.3,321.6,AM,V,DS,P
SAR,DD10BDK003,321.6,334.3,BI,C,DS,P
SAR,DD10BDK003,334.3,340.0,BI,P,DS,C
SAR,DD10BDK003,340.0,347.6,CB,C,DI,C
SAR,DD10BDK003,347.6,389.4,AM,P,MT,P
SAR,DD10BDK003,389.4,391.7,CB,C,DI,C
SAR,DD10BDK003,391.7,392.4,AM,P,MT,P
SAR,DD10BDK003,392.4,437.5,CB,C,DI,C
SAR,DD10BDK003,437.5,444.0,AM,P,KF,V
SAR,DD10BDK003,444.0,482.6,CB,P,PO,P
SAR,DD10BDK003,482.6,493.0,BI,C,CB,P
SAR,DD10BDK003,493.0,613.0,CB,P,DS,C
SAR,DD10CRD005,3.0,6.0,CY,P,,
SAR,DD10CRD005,6.0,12.0,CY,P,,
SAR,DD10CRD005,12.0,45.0,CY,P,,
SAR,DD10CRD005,45.0,75.0,CY,P,,
SAR,DD10CRD005,81.0,107.0,CY,P,,
SAR,DD10CRD005,107.0,113.0,CB,V,,
SAR,DD10CRD005,113.0,129.7,CB ,P,HRE,C
SAR,DD10CRD005,129.7,135.5,CB,V,,
SAR,DD10CRD005,135.5,138.1,CB,V,CH,C
SAR,DD10CRD005,138.1,168.0,CH,C,,
SAR,DD10CRD005,168.0,171.0,GR,P,,
SAR,DD10CRD005,171.0,174.5,CB,V,,
SAR,DD10CRD005,174.5,175.5,GR,P,,
SAR,DD10CRD005,175.5,186.6,BI,P,CB,C
SAR,DD10CRD005,186.6,201.3,GR,F,,
SAR,DD10CRD005,201.3,255.0,am,C,CH,C
SAR,DD10CRD005,255.0,256.5,AM,C,CH,C
SAR,DD10CRD005,256.5,281.5,AM,C,CB,V
SAR,DD10CRD005,281.5,283.2,CH,P,,
SAR,DD10CRD005,283.2,300.1,AM,C,CB,P
SAR,DD10CRD005,300.1,307.2,CB,P,,
SAR,DD10CRD005,308.7,319.2,CB,P,,
SAR,DD10CRD005,319.2,321.3,CH,P,,
SAR,DD10CRD005,321.3,326.1,CB,P,,
SAR,DD10CRD005,327.4,378.2,CB,P,,
SAR,DD10CRD005,378.2,380.7,HRE,P,CH,P
SAR,DD10CRD005,380.7,413.9,AM,C,CB,C
SAR,DD10CRD005,413.9,422.3,BI,C,CB,C
SAR,DD10CRD005,422.3,452.3,BI,C,CB,P
SAR,DD10CRD005,452.3,463.9,BI,C,CB,P
SAR,DD10CRD005,463.9,480.6,HRE,C,SI,P
SAR,DD10CRD005,480.6,489.3,EP,NL,SE,C
SAR,DD10CRD005,489.3,513.0,CB,V,CH,C
SAR,DD10CRD005,513.0,521.7,CB,C,,
SAR,DD10CRD005,521.7,523.3,CB,C,,
SAR,DD10CRD005,523.3,534.2,HRE,C,qt,V
SAR,DD10CRD005,534.2,540.2,HRE,C,CH,C
SAR,DD10CRD005,540.2,540.5,CB,C,,
SAR,DD10CRD005,540.5,542.0,HRE,C,CH,C
SAR,DD10CRD005,542.0,552.1,HRE,C,CH,C
SAR,DD10CRD005,552.1,555.6,HRE,C,CH,C
SAR,DD10CRD005,555.6,561.2,HRE,C,CH,C
SAR,DD10CRD005,561.2,561.3,CB,C,,
SAR,DD10CRD005,561.3,573.0,CB,C,CH,C
SAR,DD10CRD005,573.0,639.8,CB,P,DS,C
SAR,DD10CRD006,119.5,128.5,bi,C,CB,C
SAR,DD10CRD006,128.5,140.8,BI,C,CB,V
SAR,DD10CRD006,140.8,149.0,CB,C,HRE,C
SAR,DD10CRD006,149.0,154.3,BI,P,,
SAR,DD10CRD006,154.3,194.5,BI,C,CB,C
SAR,DD10CRD006,194.5,213.1,GR,F,,
SAR,DD10CRD006,213.1,220.0,CB,C,GR,F
SAR,DD10CRD006,220.0,264.0,CB,C,DS,C
SAR,DD10CRD006,264.0,267.0,CH,P,cy,F
SAR,DD10CRD006,267.0,271.0,CB,V,QT,V
SAR,DD10CRD006,271.0,286.0,CB,P,HRE,C
SAR,DD10CRD006,286.0,299.5,CB,P,SI,P
SAR,DD10CRD006,299.5,335.8,am,P,HRE,P
SAR,DD10CRD006,335.8,336.7,AM,P,DS,D
SAR,DD10CRD006,336.7,365.6,AM,P,HRE,P
SAR,DD10CRD006,365.6,371.4,DS,D,HRE,P
SAR,DD10CRD006,371.4,375.6,AM,P,DS,C
SAR,DD10CRD006,375.6,382.0,AM,P,bi,D
SAR,DD10CRD006,382.4,391.6,am,P,BI,P
SAR,DD10CRD006,391.6,392.1,AM,P,BI,C
SAR,DD10CRD006,392.1,394.4,AM,P,BI,P
SAR,DD10CRD006,394.45,403.2,BI,D,DS,P
SAR,DD10CRD006,408.2,422.6,AM,P,DS,P
SAR,DD10CRD006,422.6,441.9,am,C,CB,P
SAR,DD10CRD006,441.9,446.2,AM,C,CB,P
SAR,DD10CRD006,446.2,455.6,AM,C,CB,P
SAR,DD10CRD006,455.6,464.1,CB,V,DS,P
SAR,DD10CRD006,464.1,468.0,AM,C,CB,P
SAR,DD10CRD006,470.0,474.5,AM,C,BI,C
SAR,DD10CRD006,474.5,491.1,AM,C,CB,P
SAR,DD10CRD006,491.1,495.2,BI,P,LX,C
SAR,DD10CRD006,495.2,499.1,BI,C,AM,P
SAR,DD10CRD006,499.1,514.0,BI,P,SI,P
SAR,DD10CRD006,514.2,533.9,CB,C,SI,C
SAR,DD10CRD006,533.9,554.5,BI,P,CB,C
SAR,DD10CRD006,556.3,565.2,BI,P,QT,P
SAR,DD10CRD006,565.2,569.3,SI,P,,
SAR,DD10CRD006,569.3,578.4,SI,C,BI,C
SAR,DD10CRD006,578.4,589.4,SI,C,DS,P
SAR,DD10CRD006,589.4,594.0,GR,P,,
SAR,DD10CRD006,594.0,615.8,mu,C,BI,P
SAR,DD10CRD006,615.8,617.5,SI,P,,
SAR,DD10CRD007,135.0,139.0,BI,P,HM,C
SAR,DD10CRD007,139.0,150.7,am,P,BI,P
SAR,DD10CRD007,150.7,156.0,BI,P,CH,C
SAR,DD10CRD007,156.0,181.3,BI,P,DS,C
SAR,DD10CRD007,181.3,198.9,AM,C,BI,C
SAR,DD10CRD007,198.9,201.4,BI,C,qt,C
SAR,DD10CRD007,201.4,217.0,BI,P,CH,P
SAR,DD10CRD007,217.0,220.4,am,P,CB,V
SAR,DD10CRD007,220.4,231.2,BI,P,GR,F
SAR,DD10CRD007,231.2,237.0,BI,P,CA,P
SAR,DD10CRD007,237.0,237.4,BI,P,HM,C
SAR,DD10CRD007,237.4,250.5,AM,C,CA,P
SAR,DD10CRD007,250.5,253.4,AM,P,BI,P
SAR,DD10CRD007,253.4,310.0,AM,P,BI,P
