SiteId,PROJECT,PROSPECT,SiteType,TDEPTH,East,North,RL,Grid,Azimuth,Dip,North_Adjust,Site_Status,Date,Comments,geometry,latitude,longitude
RC12UMBE005,SAR,UMBE,UN,117.0,538841.816,6714622.444,224.879,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-08-16,Abandoned in cover at 117m.,POINT (135.4015119339159 -29.69789221623205),-29.697892216232052,135.4015119339159
RC12UMBW001,SAR,UMBW,UN,186.0,535573.4010000001,6717004.302,222.972,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-08-24,Drilled 74m of basement.,POINT (135.3676483447794 -29.67649440046682),-29.676494400466822,135.36764834477935
RC12UMBW002,SAR,UMBW,UN,156.0,535699.678,6715970.868,224.487,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-08-26,Drilled cover into 20m of basement.,POINT (135.3689874445006 -29.68581736971452),-29.685817369714524,135.36898744450056
RC12UMBW003,SAR,UMBW,UN,150.0,534097.947,6716520.29,225.796,GDA94_53S,177.3,-60.0,0.0,COMPLETED,2012-08-29,Did not reach basement. Abandoned in Boorthanna due to unconsolidated sandstone.,POINT (135.3524151214569 -29.68090397651392),-29.68090397651392,135.35241512145691
RC12UMBW004,SAR,UMBW,UN,133.0,533599.498,6716300.449,227.859,GDA94_53S,180.0,-90.0,0.0,COMPLETED,2012-08-31,Vertical hole. Did not reach basement. Abandoned in Boorthanna due to unconsolidated sandstone.,POINT (135.3472703621263 -29.6829016159379),-29.682901615937904,135.34727036212627
RCA001,SAR,CAL,UN,300.0,557600.0,6711200.0,208.86,GDA94_53S,360.0,-90.0,0.0,,2002-03-10,,POINT (135.5955922282791 -29.72804845823172),-29.728048458231722,135.59559222827914
RDHN1,SAR,DAN,UN,238.0,590000.0,6709300.0,167.72,GDA94_53S,360.0,-90.0,0.0,,2003-01-05,,POINT (135.9307409495524 -29.74326256575067),-29.743262565750676,135.93074094955242
RDN001,SAR,DAN,UN,301.0,586700.0,6708900.0,172.96,GDA94_53S,360.0,-90.0,0.0,,2002-07-14,,POINT (135.8966494478037 -29.74710771683946),-29.747107716839448,135.89664944780372
RDN002,SAR,DAN,UN,245.0,586800.0,6708350.0,179.07,GDA94_53S,360.0,-90.0,0.0,,2002-08-17,,POINT (135.8977277625523 -29.75206381824773),-29.752063818247727,135.89772776255228
RDN003,SAR,DAN,UN,238.0,586700.0,6707900.0,183.1,GDA94_53S,360.0,-90.0,0.0,,2002-07-20,,POINT (135.8967297683709 -29.75613155822209),-29.756131558222087,135.8967297683709
RDN004,SAR,DAN,UN,357.0,587900.0,6709100.0,171.71,GDA94_53S,360.0,-90.0,0.0,,2002-07-23,,POINT (135.9090422460301 -29.74521828200551),-29.745218282005506,135.9090422460301
RDN005,SAR,DAN,UN,322.0,585200.0,6706300.0,177.097,GDA94_53S,360.0,-90.0,0.0,,2002-07-27,,POINT (135.8813433203894 -29.77067397991015),-29.770673979910146,135.88134332038945
RKN001,SAR,NER,UN,252.0,559200.0,6711200.0,206.46,GDA94_53S,360.0,-90.0,0.0,,2002-08-15,,POINT (135.6121356808017 -29.72797299170557),-29.72797299170557,135.61213568080169
RPL001,SAR,PLT,UN,305.0,589400.0,6704650.0,195.0,GDA94_53S,360.0,-90.0,0.0,,2002-01-02,,POINT (135.9249220515627 -29.7852665127901),-29.78526651279011,135.9249220515627
RSC001,SAR,SCR,UN,153.0,563895.0,6741270.0,156.89,GDA94_53S,90.0,-60.0,0.0,,2002-07-08,,POINT (135.658914251116 -29.45637086713642),-29.456370867136425,135.65891425111602
RSC002,SAR,SCR,UN,244.0,561200.0,6741120.0,155.41,GDA94_53S,180.0,-60.0,0.0,,2002-09-08,,POINT (135.6311319979142 -29.45785924115563),-29.457859241155628,135.63113199791422
RSS001,SAR,SST,UN,174.0,563810.0,6723140.0,197.18,GDA94_53S,180.0,-60.0,0.0,,2002-08-13,,POINT (135.6590980499336 -29.61999198095037),-29.61999198095037,135.6590980499336
RSY001,SAR,SYCO,UN,251.0,558200.0,6712850.0,204.68,GDA94_53S,360.0,-60.0,0.0,,2002-07-10,,POINT (135.6017072023587 -29.71312998619177),-29.71312998619177,135.6017072023587
RTA001,SAR,TUR,UN,175.0,561400.0,6717600.0,192.13,GDA94_53S,,,,,2002-05-08,,POINT (135.6345197309134 -29.67010926255982),-29.670109262559823,135.63451973091335
RTH1,SAR,TOR,UN,350.0,577650.0,6710800.0,178.03,GDA94_53S,360.0,-90.0,0.0,COMPLETED,2003-04-24,,POINT (135.802926064304 -29.73056305571769),-29.730563055717692,135.80292606430405
RTR001,SAR,TRIT,UN,277.0,560100.0,6709000.0,208.41,GDA94_53S,360.0,-90.0,0.0,,2002-08-18,,POINT (135.6215637550854 -29.74778339391977),-29.747783393919768,135.62156375508536
SDA2,MTW,CPHR,UN,97.5,581228.0,6714469.0,166.34,GDA94_53S,360.0,-90.0,0.0,,1974-03-18,,POINT (135.839644927249 -29.69722431518228),-29.697224315182275,135.839644927249
SDA3,MTW,CPHR,UN,175.26,570528.0,6725769.0,174.02,GDA94_53S,360.0,-90.0,0.0,,1974-03-18,,POINT (135.7283137701492 -29.59590394268536),-29.59590394268536,135.72831377014924
SDA8,MTW,CPHR,UN,39.62,563273.0,6761990.0,131.63,GDA94_53S,360.0,-90.0,0.0,,1974-03-18,,POINT (135.6513092592792 -29.26940668031802),-29.269406680318017,135.65130925927923
SNAPRC1,SAR,FSH,UN,151.0,534228.0,6771969.0,138.0,GDA94_53S,360.0,-90.0,0.0,,,Drilled by Metals Exploration Ltd Logging = 57m depth to basement,POINT (135.3520291123165 -29.18046384658873),-29.18046384658873,135.3520291123165
SR4,MTW,CPHR,UN,102.5,537928.0,6725969.0,181.59,GDA94_53S,355.0,-60.0,0.0,,1977-10-16,,POINT (135.3916693043176 -29.59551918329841),-29.59551918329841,135.39166930431765
TAMB_1,SAR,WBR,UN,119.0,539475.0,6759359.0,139.0,GDA94_53S,6.3,-90.0,0.0,COMPLETED,2012-04-17,No water intercepted.,POINT (135.406441910572 -29.29412167431929),-29.294121674319292,135.40644191057206
URAN1,PROMHILL,,DH,720.0,555679.4,6712169.7,209.027,MGA94_53_Z,315.91,-89.28,0.0,,2001-10-16,Gravity,POINT (135.5756838484988 -29.71938522807377),-29.71938522807377,135.57568384849876
VENRCD1,SAR,VEN,UN,129.0,540819.0,6768044.0,133.7,GDA94_53S,360.0,-90.0,0.0,,,Drilled by Metals Exploration Ltd Logging = 60m depth to basement,POINT (135.4199593724536 -29.21569341297273),-29.215693412972733,135.4199593724536
WATW_1,SAR,WBR,UN,98.0,560240.0,6735909.0,162.0,GDA94_53S,6.3,-90.0,0.0,COMPLETED,2012-03-31,No water intercepted.,POINT (135.6215192603526 -29.5049339672782),-29.5049339672782,135.62151926035256
WildFireA,SAR,WDF,UN,170.0,558540.0,6734603.0,167.0,GDA94_53S,6.3,-90.0,0.0,COMPLETED,2011-06-24,Transmissivity of intersected aquifer was insufficient for intended purposes.,POINT (135.604050503087 -29.51680113415148),-29.516801134151482,135.60405050308702
